run,window,phase,seq,query,op_type,exec_ms,ok,err,planning_ms,exec_ms_pg,rows_returned,shared_blks_hit,shared_blks_read,temp_blks_written
3,2,Reporting,41,Q6,SELECT,61.1474,True,,0.039,30.218,1,21115,0,0
3,2,Reporting,42,Q6,SELECT,59.7723,True,,0.044,29.045,1,21115,0,0
3,2,Reporting,43,Q6,SELECT,59.3526,True,,0.051,29.18,1,21115,0,0
3,2,Reporting,44,Q1,SELECT,938.9191,True,,0.062,478.553,4,23553,0,0
3,2,Reporting,45,Q6,SELECT,60.0473,True,,0.036,29.875,1,21115,0,0
3,2,Reporting,46,Q14,SELECT,21.7905,True,,0.061,11.86,1,9229,0,0
3,2,Reporting,47,Q6,SELECT,59.936,True,,0.025,30.057,1,21115,0,0
3,3,Reporting,48,Q14,SELECT,31.4503,True,,0.368,18.85,1,9229,0,0
3,3,Reporting,49,Q12,SELECT,96.4654,True,,0.218,48.099,2,47564,0,0
3,3,Reporting,50,Q6,SELECT,66.9159,True,,0.051,33.913,1,21115,0,0
3,3,Reporting,51,Q14,SELECT,23.6207,True,,0.077,12.745,1,9229,0,0
3,3,Reporting,52,Q12,SELECT,94.6765,True,,0.058,46.713,2,47564,0,0
3,3,Reporting,53,Q14,SELECT,24.718,True,,0.062,13.163,1,9229,0,0
3,3,Reporting,54,Q14,SELECT,20.413,True,,0.058,10.741,1,9229,0,0
3,3,Reporting,55,Q6,SELECT,61.9231,True,,0.027,30.478,1,21115,0,0
3,3,Reporting,56,Q6,SELECT,60.8795,True,,0.043,30.347,1,21115,0,0
3,3,Reporting,57,Q6,SELECT,62.2316,True,,0.039,31.021,1,21115,0,0
3,3,Reporting,58,Q6,SELECT,63.1744,True,,0.036,30.787,1,21115,0,0
3,3,Reporting,59,Q14,SELECT,22.3386,True,,0.086,12.186,1,9229,0,0
3,3,Reporting,60,Q12,SELECT,94.8986,True,,0.062,47.085,2,47564,0,0
3,3,Reporting,61,Q6,SELECT,64.122,True,,0.052,33.136,1,21115,0,0
3,3,Reporting,62,Q14,SELECT,22.6718,True,,0.058,12.638,1,9229,0,0
3,4,Reporting,63,Q14,SELECT,28.5036,True,,0.324,17.532,1,9229,0,0
3,4,Reporting,64,Q14,SELECT,21.4919,True,,0.037,11.374,1,9229,0,0
3,4,Reporting,65,Q1,SELECT,959.5037,True,,0.054,491.458,4,23556,0,0
3,4,Reporting,66,Q3,SELECT,61.5252,True,,0.32,32.25,10,126408,1902,0
3,4,Reporting,67,Q14,SELECT,23.5033,True,,0.075,12.558,1,9229,0,0
3,4,Reporting,68,Q14,SELECT,19.4783,True,,0.036,10.213,1,9229,0,0
3,4,Reporting,69,Q14,SELECT,18.8413,True,,0.042,9.663,1,9229,0,0
3,4,Reporting,70,Q3,SELECT,58.7855,True,,0.113,29.708,10,128307,0,0
3,4,Reporting,71,Q5,SELECT,113.8447,True,,0.562,61.72,5,227598,310,0
3,4,Reporting,72,Q14,SELECT,24.0809,True,,0.064,12.95,1,9229,0,0
3,4,Reporting,73,Q14,SELECT,20.2054,True,,0.044,10.506,1,9229,0,0
3,4,Reporting,74,Q14,SELECT,19.4851,True,,0.035,10.049,1,9229,0,0
3,4,Reporting,75,Q6,SELECT,62.9115,True,,0.016,32.067,1,21115,0,0
3,4,Reporting,76,Q12,SELECT,93.222,True,,0.104,46.253,2,47564,0,0
3,4,Reporting,77,Q14,SELECT,26.6147,True,,0.061,12.322,1,9229,0,0
3,4,Reporting,78,Q14,SELECT,20.8861,True,,0.062,11.089,1,9229,0,0
3,5,Reporting,79,Q12,SELECT,97.4624,True,,0.344,48.345,2,47564,0,0
3,5,Reporting,80,Q6,SELECT,65.8328,True,,0.072,34.021,1,21115,0,0
3,5,Reporting,81,Q1,SELECT,951.8012,True,,0.076,484.461,4,23553,0,0
3,5,Reporting,82,Q1,SELECT,948.4815,True,,0.083,484.261,4,23553,0,0
3,5,Reporting,83,Q1,SELECT,961.7699,True,,0.058,477.983,4,23553,0,0
3,5,Reporting,84,Q6,SELECT,61.7271,True,,0.053,30.856,1,21115,0,0
3,5,Reporting,85,Q6,SELECT,61.4918,True,,0.05,30.568,1,21115,0,0
3,5,Reporting,86,Q6,SELECT,60.2226,True,,0.038,30.45,1,21115,0,0
3,5,Reporting,87,Q6,SELECT,60.3785,True,,0.05,30.005,1,21115,0,0
3,5,Reporting,88,Q6,SELECT,59.7133,True,,0.037,29.337,1,21115,0,0
3,5,Reporting,89,Q12,SELECT,93.6576,True,,0.103,46.541,2,47564,0,0
3,5,Reporting,90,Q1,SELECT,988.7154,True,,0.057,511.548,4,23553,0,0
3,5,Reporting,91,Q6,SELECT,60.2072,True,,0.046,30.009,1,21115,0,0
3,5,Reporting,92,Q6,SELECT,60.7439,True,,0.034,29.638,1,21115,0,0
3,5,Reporting,93,Q12,SELECT,93.3207,True,,0.09,46.279,2,47564,0,0
3,5,Reporting,94,Q12,SELECT,93.0034,True,,0.073,45.878,2,47564,0,0
3,5,Reporting,95,Q6,SELECT,62.1685,True,,0.041,30.973,1,21115,0,0
3,5,Reporting,96,Q12,SELECT,93.1273,True,,0.077,46.241,2,47564,0,0
3,5,Reporting,97,Q12,SELECT,92.3658,True,,0.067,45.764,2,47564,0,0
3,5,Reporting,98,Q6,SELECT,61.5227,True,,0.044,30.999,1,21115,0,0
3,5,Reporting,99,Q12,SELECT,93.8673,True,,0.089,46.733,2,47564,0,0
3,6,Reporting,100,Q1,SELECT,978.4704,True,,0.245,516.562,4,23556,0,0
3,6,Reporting,101,Q12,SELECT,97.6376,True,,0.266,50.261,2,47564,0,0
3,6,Reporting,102,Q12,SELECT,96.7927,True,,0.085,49.777,2,47564,0,0
3,6,Reporting,103,Q6,SELECT,62.35,True,,0.054,31.356,1,21115,0,0
3,6,Reporting,104,Q6,SELECT,60.164,True,,0.048,29.621,1,21115,0,0
3,6,Reporting,105,Q12,SELECT,97.2866,True,,0.102,50.297,2,47564,0,0
3,6,Reporting,106,Q12,SELECT,97.0239,True,,0.079,50.031,2,47564,0,0
3,6,Reporting,107,Q12,SELECT,96.551,True,,0.073,49.686,2,47564,0,0
3,6,Reporting,108,Q6,SELECT,63.8551,True,,0.046,32.121,1,21115,0,0
3,6,Reporting,109,Q1,SELECT,973.3144,True,,0.059,502.93,4,23553,0,0
3,6,Reporting,110,Q1,SELECT,981.4814,True,,0.049,492.539,4,23553,0,0
3,6,Reporting,111,Q6,SELECT,61.0601,True,,0.037,30.29,1,21115,0,0
3,6,Reporting,112,Q1,SELECT,990.6563,True,,0.058,497.396,4,23553,0,0
3,6,Reporting,113,Q12,SELECT,97.6122,True,,0.087,50.436,2,47564,0,0
3,6,Reporting,114,Q6,SELECT,62.3482,True,,0.048,31.363,1,21115,0,0
3,7,Reporting,115,Q14,SELECT,29.7668,True,,0.323,18.078,1,9229,0,0
3,7,Reporting,116,Q1,SELECT,1028.6957,True,,0.06,541.285,4,23556,0,0
3,7,Reporting,117,Q1,SELECT,938.5735,True,,0.072,474.352,4,23553,0,0
3,7,Reporting,118,Q14,SELECT,21.7583,True,,0.071,11.785,1,9229,0,0
3,7,Reporting,119,Q12,SELECT,93.45,True,,0.218,46.429,2,47564,0,0
3,7,Reporting,120,Q1,SELECT,976.0453,True,,0.064,496.467,4,23553,0,0
3,7,Reporting,121,Q12,SELECT,93.2737,True,,0.097,46.137,2,47564,0,0
3,7,Reporting,122,Q6,SELECT,61.559,True,,0.053,30.705,1,21115,0,0
3,7,Reporting,123,Q14,SELECT,21.6965,True,,0.065,11.756,1,9229,0,0
3,7,Reporting,124,Q12,SELECT,92.6913,True,,0.053,45.965,2,47564,0,0
3,7,Reporting,125,Q12,SELECT,92.482,True,,0.071,45.757,2,47564,0,0
3,7,Reporting,126,Q14,SELECT,22.5445,True,,0.056,12.487,1,9229,0,0
3,7,Reporting,127,Q14,SELECT,18.9366,True,,0.042,9.773,1,9229,0,0
3,7,Reporting,128,Q6,SELECT,59.958,True,,0.039,29.814,1,21115,0,0
3,7,Reporting,129,Q6,SELECT,59.324,True,,0.035,29.111,1,21115,0,0
3,7,Reporting,130,Q14,SELECT,21.764,True,,0.061,11.881,1,9229,0,0
3,7,Reporting,131,Q12,SELECT,102.8628,True,,0.068,45.944,2,47564,0,0
3,7,Reporting,132,Q12,SELECT,93.7779,True,,0.089,46.492,2,47564,0,0
3,7,Reporting,133,Q14,SELECT,22.9452,True,,0.071,12.658,1,9229,0,0
3,7,Reporting,134,Q12,SELECT,93.1257,True,,0.069,46.256,2,47564,0,0
3,7,Reporting,135,Q6,SELECT,62.3054,True,,0.045,31.075,1,21115,0,0
3,7,Reporting,136,Q6,SELECT,59.3657,True,,0.051,29.191,1,21115,0,0
3,8,JoinHeavy,137,Q7,SELECT,199.0294,True,,0.687,110.595,4,290984,0,0
3,8,JoinHeavy,138,Q11,SELECT,517.1981,True,,0.26,254.735,3509,89965,0,0
3,8,JoinHeavy,139,Q6,SELECT,67.8746,True,,0.036,34.9,1,21115,0,0
3,8,JoinHeavy,140,Q7,SELECT,184.4392,True,,0.287,98.371,4,290978,0,0
3,8,JoinHeavy,141,Q3,SELECT,59.6468,True,,0.143,30.284,10,128307,0,0
3,8,JoinHeavy,142,Q10,SELECT,103.986,True,,0.194,53.21,20,142302,12,0
3,8,JoinHeavy,143,Q6,SELECT,65.6445,True,,0.046,32.036,1,21115,0,0
3,8,JoinHeavy,144,Q6,SELECT,66.2063,True,,0.04,33.808,1,21115,0,0
3,8,JoinHeavy,145,Q6,SELECT,63.6378,True,,0.049,31.833,1,21115,0,0
3,8,JoinHeavy,146,Q3,SELECT,58.9391,True,,0.152,30.082,10,128307,0,0
3,8,JoinHeavy,147,Q5,SELECT,110.809,True,,0.435,59.46,5,227908,0,0
3,8,JoinHeavy,148,Q6,SELECT,62.9179,True,,0.044,32.185,1,21115,0,0
3,8,JoinHeavy,149,Q7,SELECT,186.998,True,,0.29,97.817,4,290978,0,0
3,8,JoinHeavy,150,Q3,SELECT,58.6797,True,,0.173,29.62,10,128307,0,0
3,8,JoinHeavy,151,Q3,SELECT,58.3921,True,,0.135,29.407,10,128307,0,0
3,8,JoinHeavy,152,Q3,SELECT,58.2778,True,,0.115,29.36,10,128307,0,0
3,8,JoinHeavy,153,Q6,SELECT,62.4742,True,,0.044,31.047,1,21115,0,0
3,8,JoinHeavy,154,Q3,SELECT,58.7442,True,,0.151,29.726,10,128307,0,0
3,9,JoinHeavy,155,Q5,SELECT,126.9293,True,,0.85,69.848,5,227914,0,0
3,9,JoinHeavy,156,Q5,SELECT,114.2365,True,,0.391,58.587,5,227908,0,0
3,9,JoinHeavy,157,Q10,SELECT,105.7308,True,,0.199,53.854,20,142314,0,0
3,9,JoinHeavy,158,Q3,SELECT,61.0272,True,,0.166,30.011,10,128307,0,0
3,9,JoinHeavy,159,Q5,SELECT,115.1764,True,,0.37,60.425,5,227908,0,0
3,9,JoinHeavy,160,Q3,SELECT,60.2153,True,,0.162,30.417,10,128307,0,0
3,9,JoinHeavy,161,Q3,SELECT,61.3593,True,,0.153,30.256,10,128307,0,0
3,9,JoinHeavy,162,Q3,SELECT,58.8114,True,,0.134,29.352,10,128307,0,0
3,9,JoinHeavy,163,Q3,SELECT,59.5737,True,,0.118,30.051,10,128307,0,0
3,9,JoinHeavy,164,Q10,SELECT,103.378,True,,0.198,52.438,20,142314,0,0
3,9,JoinHeavy,165,Q5,SELECT,115.4208,True,,0.374,62.204,5,227908,0,0
3,9,JoinHeavy,166,Q10,SELECT,103.9362,True,,0.203,52.739,20,142314,0,0
3,9,JoinHeavy,167,Q3,SELECT,59.8903,True,,0.155,30.658,10,128307,0,0
3,9,JoinHeavy,168,Q5,SELECT,114.5169,True,,0.392,59.661,5,227908,0,0
3,9,JoinHeavy,169,Q5,SELECT,109.8511,True,,0.363,55.481,5,227908,0,0
3,9,JoinHeavy,170,Q5,SELECT,112.5342,True,,0.35,58.328,5,227908,0,0
3,9,JoinHeavy,171,Q5,SELECT,110.9588,True,,0.301,56.583,5,227908,0,0
3,9,JoinHeavy,172,Q7,SELECT,185.8197,True,,0.282,98.729,4,290978,0,0
3,9,JoinHeavy,173,Q3,SELECT,58.2282,True,,0.138,29.616,10,128307,0,0
3,9,JoinHeavy,174,Q5,SELECT,109.3892,True,,0.339,58.401,5,227908,0,0
3,9,JoinHeavy,175,Q3,SELECT,58.5335,True,,0.155,29.797,10,128307,0,0
3,9,JoinHeavy,176,Q10,SELECT,103.8672,True,,0.195,53.09,20,142314,0,0
3,9,JoinHeavy,177,Q3,SELECT,58.4443,True,,0.134,29.41,10,128307,0,0
3,9,JoinHeavy,178,Q5,SELECT,111.173,True,,0.339,58.952,5,227908,0,0
3,9,JoinHeavy,179,Q10,SELECT,103.845,True,,0.204,52.622,20,142314,0,0
3,10,JoinHeavy,180,Q5,SELECT,129.8524,True,,0.882,72.356,5,227914,0,0
3,10,JoinHeavy,181,Q10,SELECT,105.4801,True,,0.21,53.828,20,142314,0,0
3,10,JoinHeavy,182,Q3,SELECT,60.8799,True,,0.139,30.356,10,128307,0,0
3,10,JoinHeavy,183,Q10,SELECT,104.8815,True,,0.187,53.165,20,142314,0,0
3,10,JoinHeavy,184,Q10,SELECT,104.8792,True,,0.209,53.166,20,142314,0,0
3,10,JoinHeavy,185,Q3,SELECT,59.8098,True,,0.16,30.066,10,128307,0,0
3,10,JoinHeavy,186,Q7,SELECT,188.9323,True,,0.285,101.131,4,290978,0,0
3,10,JoinHeavy,187,Q10,SELECT,103.6258,True,,0.209,52.417,20,142314,0,0
3,10,JoinHeavy,188,Q7,SELECT,186.451,True,,0.288,99.088,4,290978,0,0
3,10,JoinHeavy,189,Q10,SELECT,103.9414,True,,0.212,52.23,20,142314,0,0
3,10,JoinHeavy,190,Q3,SELECT,59.2752,True,,0.142,29.486,10,128307,0,0
3,10,JoinHeavy,191,Q10,SELECT,103.358,True,,0.194,52.094,20,142314,0,0
3,10,JoinHeavy,192,Q5,SELECT,114.2246,True,,0.381,60.943,5,227908,0,0
3,10,JoinHeavy,193,Q5,SELECT,111.7016,True,,0.326,57.49,5,227908,0,0
3,10,JoinHeavy,194,Q5,SELECT,109.2522,True,,0.321,55.513,5,227908,0,0
3,10,JoinHeavy,195,Q3,SELECT,59.8898,True,,0.143,30.258,10,128307,0,0
3,10,JoinHeavy,196,Q5,SELECT,112.5593,True,,0.343,60.138,5,227908,0,0
3,10,JoinHeavy,197,Q5,SELECT,111.1062,True,,0.347,56.805,5,227908,0,0
3,10,JoinHeavy,198,Q3,SELECT,58.591,True,,0.138,29.517,10,128307,0,0
3,11,JoinHeavy,199,Q5,SELECT,128.0483,True,,0.843,72.083,5,227914,0,0
3,11,JoinHeavy,200,Q5,SELECT,111.3495,True,,0.332,58.554,5,227908,0,0
3,11,JoinHeavy,201,Q5,SELECT,112.982,True,,0.34,57.818,5,227908,0,0
3,11,JoinHeavy,202,Q5,SELECT,111.1458,True,,0.318,58.461,5,227908,0,0
3,11,JoinHeavy,203,Q3,SELECT,60.9594,True,,0.133,30.772,10,128307,0,0
3,11,JoinHeavy,204,Q5,SELECT,116.276,True,,0.348,61.861,5,227908,0,0
3,11,JoinHeavy,205,Q3,SELECT,59.0305,True,,0.152,29.562,10,128307,0,0
3,11,JoinHeavy,206,Q7,SELECT,187.49,True,,0.294,100.418,4,290978,0,0
3,11,JoinHeavy,207,Q7,SELECT,183.7272,True,,0.284,97.499,4,290978,0,0
3,11,JoinHeavy,208,Q7,SELECT,185.1926,True,,0.286,97.677,4,290978,0,0
3,11,JoinHeavy,209,Q7,SELECT,183.584,True,,0.284,97.497,4,290978,0,0
3,11,JoinHeavy,210,Q3,SELECT,60.1816,True,,0.162,29.795,10,128307,0,0
3,11,JoinHeavy,211,Q7,SELECT,187.0965,True,,0.295,99.756,4,290978,0,0
3,11,JoinHeavy,212,Q7,SELECT,183.9576,True,,0.306,97.393,4,290978,0,0
3,11,JoinHeavy,213,Q5,SELECT,114.1345,True,,0.392,59.927,5,227908,0,0
3,12,JoinHeavy,214,Q7,SELECT,197.4048,True,,0.665,109.811,4,290984,0,0
3,12,JoinHeavy,215,Q10,SELECT,104.6453,True,,0.207,53.163,20,142314,0,0
3,12,JoinHeavy,216,Q10,SELECT,103.5042,True,,0.221,52.316,20,142314,0,0
3,12,JoinHeavy,217,Q7,SELECT,186.7442,True,,0.269,98.905,4,290978,0,0
3,12,JoinHeavy,218,Q10,SELECT,104.1416,True,,0.217,52.826,20,142314,0,0
3,12,JoinHeavy,219,Q7,SELECT,186.5084,True,,0.281,98.963,4,290978,0,0
3,12,JoinHeavy,220,Q3,SELECT,60.6297,True,,0.147,30.061,10,128307,0,0
3,12,JoinHeavy,221,Q7,SELECT,186.515,True,,0.28,99.36,4,290978,0,0
3,12,JoinHeavy,222,Q7,SELECT,185.823,True,,0.31,98.072,4,290978,0,0
3,12,JoinHeavy,223,Q7,SELECT,185.2555,True,,0.285,98.045,4,290978,0,0
3,12,JoinHeavy,224,Q3,SELECT,60.4427,True,,0.168,29.905,10,128307,0,0
3,12,JoinHeavy,225,Q10,SELECT,104.8217,True,,0.209,53.402,20,142314,0,0
3,12,JoinHeavy,226,Q7,SELECT,186.5762,True,,0.297,99.137,4,290978,0,0
3,12,JoinHeavy,227,Q7,SELECT,184.3895,True,,0.287,97.569,4,290978,0,0
3,12,JoinHeavy,228,Q3,SELECT,60.2553,True,,0.128,29.613,10,128307,0,0
3,12,JoinHeavy,229,Q3,SELECT,58.909,True,,0.141,29.763,10,128307,0,0
3,12,JoinHeavy,230,Q3,SELECT,59.9251,True,,0.117,30.611,10,128307,0,0
3,12,JoinHeavy,231,Q7,SELECT,185.7168,True,,0.276,98.649,4,290978,0,0
3,13,JoinHeavy,232,Q5,SELECT,123.9435,True,,0.8,69.573,5,227914,0,0
3,13,JoinHeavy,233,Q5,SELECT,105.4981,True,,0.363,54.548,5,227908,0,0
3,13,JoinHeavy,234,Q10,SELECT,103.5406,True,,0.19,53.071,20,142314,0,0
3,13,JoinHeavy,235,Q5,SELECT,112.5324,True,,0.334,59.512,5,227908,0,0
3,13,JoinHeavy,236,Q10,SELECT,102.3868,True,,0.197,52.315,20,142314,0,0
3,13,JoinHeavy,237,Q10,SELECT,103.8605,True,,0.197,52.935,20,142314,0,0
3,13,JoinHeavy,238,Q10,SELECT,102.8329,True,,0.207,52.046,20,142314,0,0
3,13,JoinHeavy,239,Q5,SELECT,112.4751,True,,0.35,59.658,5,227908,0,0
3,13,JoinHeavy,240,Q10,SELECT,103.3043,True,,0.198,52.197,20,142314,0,0
3,13,JoinHeavy,241,Q7,SELECT,188.0971,True,,0.282,99.986,4,290978,0,0
3,13,JoinHeavy,242,Q5,SELECT,112.75,True,,0.376,59.136,5,227908,0,0
3,13,JoinHeavy,243,Q10,SELECT,102.2425,True,,0.205,51.402,20,142314,0,0
3,13,JoinHeavy,244,Q5,SELECT,115.1822,True,,0.36,61.652,5,227908,0,0
3,13,JoinHeavy,245,Q5,SELECT,111.5758,True,,0.357,56.601,5,227908,0,0
3,14,JoinHeavy,246,Q7,SELECT,198.0809,True,,0.659,109.553,4,290984,0,0
3,14,JoinHeavy,247,Q5,SELECT,113.893,True,,0.44,59.978,5,227908,0,0
3,14,JoinHeavy,248,Q7,SELECT,185.9455,True,,0.285,97.962,4,290978,0,0
3,14,JoinHeavy,249,Q10,SELECT,102.7852,True,,0.202,52.119,20,142314,0,0
3,14,JoinHeavy,250,Q7,SELECT,186.8541,True,,0.272,99.301,4,290978,0,0
3,14,JoinHeavy,251,Q7,SELECT,185.5265,True,,0.274,97.896,4,290978,0,0
3,14,JoinHeavy,252,Q3,SELECT,61.066,True,,0.155,30.876,10,128307,0,0
3,14,JoinHeavy,253,Q7,SELECT,187.0875,True,,0.286,99.22,4,290978,0,0
3,14,JoinHeavy,254,Q5,SELECT,113.004,True,,0.519,58.811,5,227908,0,0
3,14,JoinHeavy,255,Q7,SELECT,185.1202,True,,0.269,98.348,4,290978,0,0
3,15,JoinHeavy,256,Q7,SELECT,196.7979,True,,0.661,109.695,4,290984,0,0
3,15,JoinHeavy,257,Q7,SELECT,184.9139,True,,0.32,97.522,4,290978,0,0
3,15,JoinHeavy,258,Q10,SELECT,103.5028,True,,0.216,53.129,20,142314,0,0
3,15,JoinHeavy,259,Q5,SELECT,114.8081,True,,0.449,60.652,5,227908,0,0
3,15,JoinHeavy,260,Q7,SELECT,185.0952,True,,0.3,98.559,4,290978,0,0
3,15,JoinHeavy,261,Q7,SELECT,183.7203,True,,0.286,97.016,4,290978,0,0
3,15,JoinHeavy,262,Q7,SELECT,184.4774,True,,0.274,97.103,4,290978,0,0
3,15,JoinHeavy,263,Q7,SELECT,185.3968,True,,0.271,97.416,4,290978,0,0
3,15,JoinHeavy,264,Q10,SELECT,104.6893,True,,0.203,52.468,20,142314,0,0
3,15,JoinHeavy,265,Q5,SELECT,126.1902,True,,0.4,61.747,5,227908,0,0
3,15,JoinHeavy,266,Q3,SELECT,62.9973,True,,0.156,32.458,10,128307,0,0
3,15,JoinHeavy,267,Q5,SELECT,116.8865,True,,0.386,63.574,5,227908,0,0
3,15,JoinHeavy,268,Q17,SELECT,283.9472,True,,0.187,149.197,1,47902,0,0
3,15,JoinHeavy,269,Q10,SELECT,105.2433,True,,0.217,53.373,20,142314,0,0
3,15,JoinHeavy,270,Q7,SELECT,186.4349,True,,0.281,98.996,4,290978,0,0
3,15,JoinHeavy,271,Q10,SELECT,105.071,True,,0.22,53.265,20,142314,0,0
3,15,JoinHeavy,272,Q7,SELECT,185.3771,True,,0.29,99.865,4,290978,0,0
3,15,JoinHeavy,273,Q10,SELECT,104.5934,True,,0.199,53.461,20,142314,0,0
3,15,JoinHeavy,274,Q5,SELECT,111.5187,True,,0.366,59.604,5,227908,0,0
3,15,JoinHeavy,275,Q10,SELECT,105.48,True,,0.201,52.058,20,142314,0,0
3,16,Procurement,276,Q17,SELECT,289.7731,True,,0.332,150.586,1,47902,0,0
3,16,Procurement,277,Q18,SELECT,364.425,True,,0.406,192.939,9,22672,0,0
3,16,Procurement,278,Q17,SELECT,291.2758,True,,0.109,155.409,1,47902,0,0
3,16,Procurement,279,Q11,SELECT,562.3667,True,,0.298,268.874,3509,89962,0,0
3,16,Procurement,280,Q18,SELECT,351.8035,True,,0.301,181.921,9,22666,0,0
3,16,Procurement,281,Q17,SELECT,285.4233,True,,0.107,149.886,1,47902,0,0
3,16,Procurement,282,U_orders,UPDATE,1.7524,True,,0.0,0.0,0,0,0,0
3,16,Procurement,283,Q18,SELECT,341.3838,True,,0.213,177.212,9,22666,0,0
3,16,Procurement,284,Q11,SELECT,541.1541,True,,0.133,269.252,3509,89962,0,0
3,16,Procurement,285,Q18,SELECT,341.9956,True,,0.234,173.511,9,22666,0,0
3,16,Procurement,286,Q17,SELECT,277.1538,True,,0.101,141.244,1,47902,0,0
3,16,Procurement,287,U_orders,UPDATE,0.5026,True,,0.0,0.0,0,0,0,0
3,16,Procurement,288,Q18,SELECT,336.7847,True,,0.221,177.05,9,22666,0,0
3,16,Procurement,289,Q17,SELECT,275.6867,True,,0.109,141.546,1,47902,0,0
3,16,Procurement,290,Q18,SELECT,355.3506,True,,0.249,181.504,9,22666,0,0
3,16,Procurement,291,Q18,SELECT,350.6128,True,,0.239,177.891,9,22666,0,0
3,16,Procurement,292,Q11,SELECT,536.1576,True,,0.123,264.597,3509,89962,0,0
3,16,Procurement,293,Q18,SELECT,355.9615,True,,0.232,191.444,9,22666,0,0
3,17,Procurement,294,Q11,SELECT,542.0002,True,,0.331,264.93,3509,89968,0,0
3,17,Procurement,295,Q11,SELECT,512.2215,True,,0.154,269.162,3509,89962,0,0
3,17,Procurement,296,Q17,SELECT,281.1306,True,,0.255,151.644,1,47902,0,0
3,17,Procurement,297,Q18,SELECT,345.8763,True,,0.407,180.176,9,22669,0,0
3,17,Procurement,298,Q18,SELECT,343.0025,True,,0.26,181.112,9,22666,0,0
