run,window,phase,seq,query,op_type,exec_ms,ok
1,3,Reporting,14,Q1,SELECT,12348.0107,True
1,3,Reporting,15,Q14,SELECT,10275.8681,True
1,3,Reporting,16,Q1,SELECT,12172.4231,True
1,3,Reporting,17,Q6,SELECT,9862.2976,True
1,3,Reporting,18,Q6,SELECT,9947.0595,True
1,3,Reporting,19,Q14,SELECT,10089.3586,True
1,3,Reporting,20,Q1,SELECT,12630.5254,True
1,3,Reporting,21,Q1,SELECT,12325.6985,True
1,3,Reporting,22,Q14,SELECT,10394.3638,True
1,3,Reporting,23,Q6,SELECT,9983.5089,True
1,3,Reporting,24,U_orders,UPDATE,2.1212,True
1,3,Reporting,25,Q1,SELECT,12288.9852,True
1,3,Reporting,26,Q14,SELECT,9861.0595,True
1,3,Reporting,27,U_orders,UPDATE,1.0071,True
1,3,Reporting,28,U_orders,UPDATE,0.9177,True
1,3,Reporting,29,Q6,SELECT,9845.8634,True
1,4,Reporting,0,Q6,SELECT,9876.9027,True
1,4,Reporting,1,Q14,SELECT,10155.3621,True
1,4,Reporting,2,U_orders,UPDATE,1.5454,True
1,4,Reporting,3,Q1,SELECT,12591.0363,True
1,4,Reporting,4,Q14,SELECT,9987.537,True
1,4,Reporting,5,Q14,SELECT,9997.3956,True
1,4,Reporting,6,Q4,SELECT,5196.9797,True
1,4,Reporting,7,Q12,SELECT,10266.9216,True
1,4,Reporting,8,Q1,SELECT,12219.6784,True
1,4,Reporting,9,Q12,SELECT,10300.9709,True
1,4,Reporting,10,Q1,SELECT,12545.2475,True
1,4,Reporting,11,Q6,SELECT,9976.4382,True
1,4,Reporting,12,Q14,SELECT,9976.9635,True
1,4,Reporting,13,Q6,SELECT,10155.3559,True
1,4,Reporting,14,Q1,SELECT,12427.7121,True
1,4,Reporting,15,Q4,SELECT,3260.6259,True
1,4,Reporting,16,U_orders,UPDATE,2.5047,True
1,4,Reporting,17,Q1,SELECT,12670.657,True
1,4,Reporting,18,U_orders,UPDATE,3.9162,True
1,4,Reporting,19,Q4,SELECT,1197.7884,True
1,4,Reporting,20,Q1,SELECT,12613.8614,True
1,4,Reporting,21,Q1,SELECT,12146.4451,True
1,4,Reporting,22,Q6,SELECT,9978.7108,True
1,4,Reporting,23,Q1,SELECT,12237.6288,True
1,4,Reporting,24,U_orders,UPDATE,2.1213,True
1,4,Reporting,25,Q14,SELECT,9901.8791,True
1,4,Reporting,26,U_orders,UPDATE,1.218,True
1,4,Reporting,27,Q14,SELECT,9874.4099,True
1,4,Reporting,28,U_orders,UPDATE,0.9282,True
1,4,Reporting,29,Q12,SELECT,10280.81,True
1,5,Reporting,0,Q6,SELECT,9983.3472,True
1,5,Reporting,1,Q14,SELECT,9977.5396,True
1,5,Reporting,2,Q4,SELECT,1703.6601,True
1,5,Reporting,3,Q6,SELECT,9795.2592,True
1,5,Reporting,4,Q4,SELECT,1765.6429,True
1,5,Reporting,5,Q12,SELECT,10210.5658,True
1,5,Reporting,6,Q1,SELECT,12240.1995,True
1,5,Reporting,7,Q4,SELECT,2447.4086,True
1,5,Reporting,8,Q1,SELECT,12408.574,True
1,5,Reporting,9,Q1,SELECT,14121.1164,True
1,5,Reporting,10,Q1,SELECT,13122.7532,True
1,5,Reporting,11,U_orders,UPDATE,2.8251,True
1,5,Reporting,12,Q12,SELECT,10432.3621,True
1,5,Reporting,13,Q1,SELECT,12321.1376,True
1,5,Reporting,14,U_orders,UPDATE,5.6172,True
1,5,Reporting,15,Q1,SELECT,12228.305,True
1,5,Reporting,16,Q14,SELECT,10197.85,True
1,5,Reporting,17,Q1,SELECT,12139.905,True
1,5,Reporting,18,Q12,SELECT,10689.7246,True
1,5,Reporting,19,Q14,SELECT,9953.7887,True
1,5,Reporting,20,Q6,SELECT,9842.0815,True
1,5,Reporting,21,U_orders,UPDATE,2.2804,True
1,5,Reporting,22,Q1,SELECT,12685.1713,True
1,5,Reporting,23,Q12,SELECT,10234.2191,True
1,5,Reporting,24,Q6,SELECT,9828.232,True
1,5,Reporting,25,Q6,SELECT,9909.8701,True
1,5,Reporting,26,U_orders,UPDATE,1.5681,True
1,5,Reporting,27,Q12,SELECT,10507.6125,True
1,5,Reporting,28,U_orders,UPDATE,1.5037,True
1,5,Reporting,29,U_orders,UPDATE,1.0272,True
1,6,Reporting,0,Q6,SELECT,10012.1949,True
1,6,Reporting,1,Q6,SELECT,9712.3524,True
1,6,Reporting,2,Q6,SELECT,9842.9827,True
1,6,Reporting,3,U_orders,UPDATE,1.2079,True
1,6,Reporting,4,Q14,SELECT,9883.3335,True
1,6,Reporting,5,Q14,SELECT,9934.4502,True
1,6,Reporting,6,Q1,SELECT,12477.2413,True
1,6,Reporting,7,Q14,SELECT,9897.9655,True
1,6,Reporting,8,Q1,SELECT,12197.2523,True
1,6,Reporting,9,Q4,SELECT,1972.9705,True
1,6,Reporting,10,Q1,SELECT,12225.897,True
1,6,Reporting,11,U_orders,UPDATE,1.7403,True
1,6,Reporting,12,Q12,SELECT,10261.2963,True
1,6,Reporting,13,Q4,SELECT,2351.6077,True
1,6,Reporting,14,Q1,SELECT,12453.1353,True
1,6,Reporting,15,Q14,SELECT,10040.3807,True
1,6,Reporting,16,Q6,SELECT,10068.6387,True
1,6,Reporting,17,Q6,SELECT,10609.7152,True
1,6,Reporting,18,Q1,SELECT,12261.3872,True
1,6,Reporting,19,U_orders,UPDATE,2.9902,True
1,6,Reporting,20,Q6,SELECT,9937.9218,True
1,6,Reporting,21,Q14,SELECT,9985.6113,True
1,6,Reporting,22,Q1,SELECT,12677.3839,True
1,6,Reporting,23,U_orders,UPDATE,2.8719,True
1,6,Reporting,24,Q1,SELECT,12761.654,True
1,6,Reporting,25,U_orders,UPDATE,2.3566,True
1,6,Reporting,26,U_orders,UPDATE,0.8516,True
1,6,Reporting,27,Q6,SELECT,10504.7195,True
1,6,Reporting,28,Q14,SELECT,10959.9033,True
1,6,Reporting,29,Q6,SELECT,9876.7517,True
1,7,Reporting,0,U_orders,UPDATE,2.2491,True
1,7,Reporting,1,Q1,SELECT,12314.6233,True
1,7,Reporting,2,Q1,SELECT,12239.8602,True
1,7,Reporting,3,Q14,SELECT,9939.8589,True
1,7,Reporting,4,Q4,SELECT,2722.3136,True
1,7,Reporting,5,Q1,SELECT,12322.5883,True
1,7,Reporting,6,Q14,SELECT,10060.013,True
1,7,Reporting,7,U_orders,UPDATE,1.7363,True
1,7,Reporting,8,U_orders,UPDATE,0.6046,True
1,7,Reporting,9,Q6,SELECT,9963.2938,True
1,7,Reporting,10,Q6,SELECT,9991.3588,True
1,7,Reporting,11,Q14,SELECT,9946.1921,True
1,7,Reporting,12,Q6,SELECT,9881.0416,True
1,7,Reporting,13,Q14,SELECT,10190.981,True
1,7,Reporting,14,Q14,SELECT,10048.0766,True
1,7,Reporting,15,Q14,SELECT,9960.8264,True
1,7,Reporting,16,Q1,SELECT,12382.3666,True
1,7,Reporting,17,Q12,SELECT,10140.3359,True
1,7,Reporting,18,U_orders,UPDATE,2.5477,True
1,7,Reporting,19,Q14,SELECT,9945.1022,True
1,7,Reporting,20,U_orders,UPDATE,1.0854,True
1,7,Reporting,21,Q6,SELECT,9969.8482,True
1,7,Reporting,22,Q1,SELECT,12294.4717,True
1,7,Reporting,23,Q12,SELECT,10162.3352,True
1,7,Reporting,24,Q12,SELECT,10461.9914,True
1,7,Reporting,25,U_orders,UPDATE,3.0823,True
1,7,Reporting,26,Q12,SELECT,11142.3191,True
1,7,Reporting,27,Q4,SELECT,3240.739,True
1,7,Reporting,28,Q4,SELECT,1028.6946,True
1,7,Reporting,29,Q1,SELECT,12393.9617,True
1,8,JoinHeavy,0,Q3,SELECT,14324.8205,True
1,8,JoinHeavy,1,Q7,SELECT,15138.6238,True
1,8,JoinHeavy,2,Q18,SELECT,30513.8967,True
1,8,JoinHeavy,3,Q7,SELECT,14681.1539,True
1,8,JoinHeavy,4,Q5,SELECT,9769.3708,True
1,8,JoinHeavy,5,Q5,SELECT,2066.1638,True
1,8,JoinHeavy,6,Q3,SELECT,12754.4662,True
1,8,JoinHeavy,7,Q10,SELECT,12643.1108,True
1,8,JoinHeavy,8,Q5,SELECT,1137.4431,True
1,8,JoinHeavy,9,Q10,SELECT,12732.9877,True
1,8,JoinHeavy,10,Q3,SELECT,13340.8039,True
1,8,JoinHeavy,11,Q3,SELECT,13721.8871,True
1,8,JoinHeavy,12,Q10,SELECT,12948.514,True
1,8,JoinHeavy,13,Q10,SELECT,13076.6763,True
1,8,JoinHeavy,14,Q7,SELECT,13925.6057,True
1,8,JoinHeavy,15,Q3,SELECT,12699.2899,True
1,8,JoinHeavy,16,Q5,SELECT,9154.2877,True
1,8,JoinHeavy,17,Q5,SELECT,1107.8669,True
1,8,JoinHeavy,18,Q5,SELECT,1043.5793,True
1,8,JoinHeavy,19,Q10,SELECT,12034.9353,True
1,8,JoinHeavy,20,Q18,SELECT,30678.2924,True
1,8,JoinHeavy,21,Q5,SELECT,1098.9398,True
1,8,JoinHeavy,22,I_customer,INSERT,3.4689,True
1,8,JoinHeavy,23,I_customer,INSERT,0.2814,True
1,8,JoinHeavy,24,I_customer,INSERT,0.2679,True
1,8,JoinHeavy,25,I_customer,INSERT,0.2543,True
1,8,JoinHeavy,26,I_customer,INSERT,0.2676,True
1,8,JoinHeavy,27,I_customer,INSERT,0.2577,True
1,8,JoinHeavy,28,I_customer,INSERT,0.2686,True
1,8,JoinHeavy,29,I_customer,INSERT,0.2292,True
1,8,JoinHeavy,30,I_customer,INSERT,0.2496,True
1,8,JoinHeavy,31,I_customer,INSERT,0.246,True
1,8,JoinHeavy,32,I_customer,INSERT,0.2349,True
1,8,JoinHeavy,33,I_customer,INSERT,0.2469,True
1,8,JoinHeavy,34,I_customer,INSERT,0.1895,True
1,8,JoinHeavy,35,I_customer,INSERT,0.1712,True
1,8,JoinHeavy,36,I_customer,INSERT,0.3132,True
1,8,JoinHeavy,37,I_customer,INSERT,0.1687,True
1,8,JoinHeavy,38,I_customer,INSERT,0.1647,True
1,8,JoinHeavy,39,I_customer,INSERT,0.1765,True
1,9,JoinHeavy,0,Q7,SELECT,15495.8139,True
1,9,JoinHeavy,1,Q18,SELECT,32232.5598,True
1,9,JoinHeavy,2,Q10,SELECT,12813.8959,True
1,9,JoinHeavy,3,Q10,SELECT,12815.887,True
1,9,JoinHeavy,4,Q18,SELECT,31232.2874,True
1,9,JoinHeavy,5,Q5,SELECT,11165.258,True
1,9,JoinHeavy,6,Q3,SELECT,12720.4085,True
1,9,JoinHeavy,7,Q10,SELECT,12837.2353,True
1,9,JoinHeavy,8,Q10,SELECT,12365.8688,True
1,9,JoinHeavy,9,Q5,SELECT,1028.479,True
1,9,JoinHeavy,10,Q3,SELECT,13225.1182,True
1,9,JoinHeavy,11,Q10,SELECT,12630.481,True
1,9,JoinHeavy,12,Q3,SELECT,13131.5175,True
1,9,JoinHeavy,13,Q3,SELECT,13153.2378,True
1,9,JoinHeavy,14,Q3,SELECT,13348.4212,True
1,9,JoinHeavy,15,Q3,SELECT,13066.0766,True
1,9,JoinHeavy,16,Q7,SELECT,14069.2707,True
1,9,JoinHeavy,17,Q18,SELECT,30965.6286,True
1,9,JoinHeavy,18,Q3,SELECT,13328.673,True
1,9,JoinHeavy,19,Q5,SELECT,11024.5105,True
1,9,JoinHeavy,20,Q10,SELECT,13692.46,True
1,9,JoinHeavy,21,Q5,SELECT,1076.8073,True
1,9,JoinHeavy,22,I_customer,INSERT,2.3615,True
1,9,JoinHeavy,23,I_customer,INSERT,0.4299,True
1,9,JoinHeavy,24,I_customer,INSERT,0.3139,True
1,9,JoinHeavy,25,I_customer,INSERT,0.2796,True
1,9,JoinHeavy,26,I_customer,INSERT,0.2676,True
1,9,JoinHeavy,27,I_customer,INSERT,0.2715,True
1,9,JoinHeavy,28,I_customer,INSERT,0.2699,True
1,9,JoinHeavy,29,I_customer,INSERT,0.2401,True
1,9,JoinHeavy,30,I_customer,INSERT,0.2446,True
1,9,JoinHeavy,31,I_customer,INSERT,0.2937,True
1,9,JoinHeavy,32,I_customer,INSERT,0.1952,True
1,9,JoinHeavy,33,I_customer,INSERT,0.189,True
1,9,JoinHeavy,34,I_customer,INSERT,0.1678,True
1,9,JoinHeavy,35,I_customer,INSERT,0.1875,True
1,9,JoinHeavy,36,I_customer,INSERT,0.1736,True
1,9,JoinHeavy,37,I_customer,INSERT,0.1658,True
1,9,JoinHeavy,38,I_customer,INSERT,0.1671,True
1,9,JoinHeavy,39,I_customer,INSERT,0.5403,True
1,10,JoinHeavy,0,Q7,SELECT,16162.5653,True
1,10,JoinHeavy,1,Q5,SELECT,11687.1709,True
1,10,JoinHeavy,2,Q5,SELECT,1385.6989,True
1,10,JoinHeavy,3,Q7,SELECT,18166.3522,True
1,10,JoinHeavy,4,Q7,SELECT,17691.931,True
1,10,JoinHeavy,5,Q5,SELECT,14096.6763,True
1,10,JoinHeavy,6,Q5,SELECT,2397.8568,True
1,10,JoinHeavy,7,Q5,SELECT,1065.257,True
1,10,JoinHeavy,8,Q7,SELECT,13371.4196,True
1,10,JoinHeavy,9,Q7,SELECT,16334.9338,True
1,10,JoinHeavy,10,Q18,SELECT,31867.0426,True
1,10,JoinHeavy,11,Q7,SELECT,15686.0403,True
1,10,JoinHeavy,12,Q10,SELECT,12726.1518,True
1,10,JoinHeavy,13,Q3,SELECT,13631.3757,True
1,10,JoinHeavy,14,Q3,SELECT,13544.0993,True
1,10,JoinHeavy,15,Q3,SELECT,13921.2578,True
1,10,JoinHeavy,16,Q10,SELECT,13402.3405,True
1,10,JoinHeavy,17,Q5,SELECT,9356.2426,True
1,10,JoinHeavy,18,Q5,SELECT,1036.5737,True
1,10,JoinHeavy,19,Q5,SELECT,990.6764,True
1,10,JoinHeavy,20,Q3,SELECT,13163.8202,True
1,10,JoinHeavy,21,Q7,SELECT,13452.2907,True
1,10,JoinHeavy,22,I_customer,INSERT,2.7214,True
1,10,JoinHeavy,23,I_customer,INSERT,0.371,True
1,10,JoinHeavy,24,I_customer,INSERT,0.2847,True
1,10,JoinHeavy,25,I_customer,INSERT,0.317,True
1,10,JoinHeavy,26,I_customer,INSERT,0.329,True
1,10,JoinHeavy,27,I_customer,INSERT,0.2976,True
1,10,JoinHeavy,28,I_customer,INSERT,0.2491,True
1,10,JoinHeavy,29,I_customer,INSERT,0.2571,True
1,10,JoinHeavy,30,I_customer,INSERT,0.2384,True
1,10,JoinHeavy,31,I_customer,INSERT,0.277,True
1,10,JoinHeavy,32,I_customer,INSERT,0.2328,True
1,10,JoinHeavy,33,I_customer,INSERT,0.2683,True
1,10,JoinHeavy,34,I_customer,INSERT,0.1543,True
1,10,JoinHeavy,35,I_customer,INSERT,0.1524,True
1,10,JoinHeavy,36,I_customer,INSERT,0.1385,True
1,10,JoinHeavy,37,I_customer,INSERT,0.1352,True
1,10,JoinHeavy,38,I_customer,INSERT,0.1515,True
1,10,JoinHeavy,39,I_customer,INSERT,0.1832,True
1,11,JoinHeavy,0,Q5,SELECT,11771.0899,True
1,11,JoinHeavy,1,Q7,SELECT,17978.6741,True
1,11,JoinHeavy,2,Q3,SELECT,15774.254,True
1,11,JoinHeavy,3,Q18,SELECT,31616.7389,True
1,11,JoinHeavy,4,Q3,SELECT,13444.6618,True
1,11,JoinHeavy,5,Q5,SELECT,11145.4355,True
1,11,JoinHeavy,6,Q5,SELECT,992.9137,True
1,11,JoinHeavy,7,Q3,SELECT,15472.3458,True
1,11,JoinHeavy,8,Q7,SELECT,14687.3451,True
1,11,JoinHeavy,9,Q5,SELECT,11773.0432,True
1,11,JoinHeavy,10,Q18,SELECT,30862.0654,True
1,11,JoinHeavy,11,Q5,SELECT,2861.2485,True
1,11,JoinHeavy,12,Q3,SELECT,13733.7316,True
1,11,JoinHeavy,13,Q3,SELECT,13138.0876,True
1,11,JoinHeavy,14,Q7,SELECT,13811.7786,True
1,11,JoinHeavy,15,Q3,SELECT,13119.0124,True
1,11,JoinHeavy,16,Q3,SELECT,13562.5778,True
1,11,JoinHeavy,17,Q5,SELECT,10022.0511,True
1,11,JoinHeavy,18,Q3,SELECT,13211.5435,True
1,11,JoinHeavy,19,Q3,SELECT,13378.519,True
1,11,JoinHeavy,20,Q3,SELECT,13931.0237,True
1,11,JoinHeavy,21,Q7,SELECT,14171.0754,True
1,11,JoinHeavy,22,I_customer,INSERT,3.1204,True
1,11,JoinHeavy,23,I_customer,INSERT,0.206,True
1,11,JoinHeavy,24,I_customer,INSERT,0.1836,True
1,11,JoinHeavy,25,I_customer,INSERT,0.1815,True
1,11,JoinHeavy,26,I_customer,INSERT,0.3885,True
1,11,JoinHeavy,27,I_customer,INSERT,0.1746,True
1,11,JoinHeavy,28,I_customer,INSERT,0.1759,True
1,11,JoinHeavy,29,I_customer,INSERT,0.1705,True
1,11,JoinHeavy,30,I_customer,INSERT,0.1629,True
1,11,JoinHeavy,31,I_customer,INSERT,0.1606,True
1,11,JoinHeavy,32,I_customer,INSERT,0.1676,True
1,11,JoinHeavy,33,I_customer,INSERT,0.1807,True
1,11,JoinHeavy,34,I_customer,INSERT,0.2031,True
1,11,JoinHeavy,35,I_customer,INSERT,0.1827,True
1,11,JoinHeavy,36,I_customer,INSERT,0.1563,True
1,11,JoinHeavy,37,I_customer,INSERT,0.1569,True
1,11,JoinHeavy,38,I_customer,INSERT,0.1533,True
1,11,JoinHeavy,39,I_customer,INSERT,0.1772,True
1,12,JoinHeavy,0,Q3,SELECT,14942.1315,True
1,12,JoinHeavy,1,Q5,SELECT,10651.1764,True
1,12,JoinHeavy,2,Q3,SELECT,13300.3177,True
1,12,JoinHeavy,3,Q3,SELECT,13565.1691,True
1,12,JoinHeavy,4,Q7,SELECT,14106.6743,True
1,12,JoinHeavy,5,Q3,SELECT,13297.5938,True
1,12,JoinHeavy,6,Q10,SELECT,12997.1308,True
1,12,JoinHeavy,7,Q3,SELECT,14079.8905,True
1,12,JoinHeavy,8,Q7,SELECT,14199.6295,True
1,12,JoinHeavy,9,Q7,SELECT,17869.1497,True
1,12,JoinHeavy,10,Q5,SELECT,14441.0235,True
1,12,JoinHeavy,11,Q3,SELECT,14046.0197,True
1,12,JoinHeavy,12,Q5,SELECT,2257.0379,True
1,12,JoinHeavy,13,Q3,SELECT,13145.9512,True
1,12,JoinHeavy,14,Q7,SELECT,14074.2427,True
1,12,JoinHeavy,15,Q10,SELECT,13822.1925,True
1,12,JoinHeavy,16,Q3,SELECT,14242.1894,True
1,12,JoinHeavy,17,Q10,SELECT,13024.3178,True
1,12,JoinHeavy,18,Q18,SELECT,30423.4453,True
1,12,JoinHeavy,19,Q10,SELECT,12663.916,True
1,12,JoinHeavy,20,Q3,SELECT,13391.583,True
1,12,JoinHeavy,21,Q3,SELECT,13495.4335,True
1,12,JoinHeavy,22,I_customer,INSERT,1.8532,True
1,12,JoinHeavy,23,I_customer,INSERT,0.3808,True
1,12,JoinHeavy,24,I_customer,INSERT,0.2797,True
1,12,JoinHeavy,25,I_customer,INSERT,0.2234,True
1,12,JoinHeavy,26,I_customer,INSERT,0.1966,True
1,12,JoinHeavy,27,I_customer,INSERT,0.183,True
1,12,JoinHeavy,28,I_customer,INSERT,0.2842,True
1,12,JoinHeavy,29,I_customer,INSERT,0.4122,True
1,12,JoinHeavy,30,I_customer,INSERT,0.2352,True
1,12,JoinHeavy,31,I_customer,INSERT,0.217,True
1,12,JoinHeavy,32,I_customer,INSERT,0.2117,True
1,12,JoinHeavy,33,I_customer,INSERT,0.2111,True
1,12,JoinHeavy,34,I_customer,INSERT,0.215,True
1,12,JoinHeavy,35,I_customer,INSERT,0.2129,True
1,12,JoinHeavy,36,I_customer,INSERT,0.2176,True
1,12,JoinHeavy,37,I_customer,INSERT,0.9662,True
1,12,JoinHeavy,38,I_customer,INSERT,0.2353,True
1,12,JoinHeavy,39,I_customer,INSERT,0.1852,True
1,13,JoinHeavy,0,Q3,SELECT,14781.5978,True
1,13,JoinHeavy,1,Q5,SELECT,10238.7464,True
1,13,JoinHeavy,2,Q10,SELECT,12257.2798,True
1,13,JoinHeavy,3,Q5,SELECT,1145.107,True
1,13,JoinHeavy,4,Q3,SELECT,12822.955,True
1,13,JoinHeavy,5,Q10,SELECT,12263.9464,True
1,13,JoinHeavy,6,Q5,SELECT,1209.4753,True
1,13,JoinHeavy,7,Q3,SELECT,13141.6673,True
1,13,JoinHeavy,8,Q7,SELECT,14307.9346,True
1,13,JoinHeavy,9,Q7,SELECT,15691.479,True
1,13,JoinHeavy,10,Q5,SELECT,15259.7107,True
1,13,JoinHeavy,11,Q5,SELECT,1892.2615,True
1,13,JoinHeavy,12,Q3,SELECT,13164.7073,True
1,13,JoinHeavy,13,Q3,SELECT,13305.6332,True
1,13,JoinHeavy,14,Q5,SELECT,1164.7953,True
1,13,JoinHeavy,15,Q10,SELECT,13136.604,True
1,13,JoinHeavy,16,Q3,SELECT,14163.3395,True
1,13,JoinHeavy,17,Q10,SELECT,13128.0828,True
1,13,JoinHeavy,18,Q3,SELECT,13768.091,True
1,13,JoinHeavy,19,Q5,SELECT,1158.8317,True
1,13,JoinHeavy,20,Q3,SELECT,13993.0951,True
1,13,JoinHeavy,21,Q10,SELECT,13198.0242,True
1,13,JoinHeavy,22,I_customer,INSERT,3.371,True
1,13,JoinHeavy,23,I_customer,INSERT,0.3932,True
1,13,JoinHeavy,24,I_customer,INSERT,0.3002,True
1,13,JoinHeavy,25,I_customer,INSERT,0.3119,True
1,13,JoinHeavy,26,I_customer,INSERT,0.2595,True
1,13,JoinHeavy,27,I_customer,INSERT,0.2357,True
1,13,JoinHeavy,28,I_customer,INSERT,0.2473,True
1,13,JoinHeavy,29,I_customer,INSERT,0.2325,True
1,13,JoinHeavy,30,I_customer,INSERT,0.2362,True
1,13,JoinHeavy,31,I_customer,INSERT,0.2304,True
1,13,JoinHeavy,32,I_customer,INSERT,0.2163,True
