run,window,phase,seq,query,op_type,exec_ms,ok
1,1,Reporting,13,Q6,SELECT,39.7252,True
1,1,Reporting,14,Q1,SELECT,264.7169,True
1,1,Reporting,15,Q1,SELECT,266.2771,True
1,1,Reporting,16,Q6,SELECT,39.8355,True
1,1,Reporting,17,Q6,SELECT,39.359,True
1,1,Reporting,18,Q12,SELECT,50.5303,True
1,1,Reporting,19,Q6,SELECT,39.8602,True
1,1,Reporting,20,Q1,SELECT,267.5949,True
1,1,Reporting,21,Q6,SELECT,39.5136,True
1,1,Reporting,22,Q6,SELECT,39.6342,True
1,1,Reporting,23,Q14,SELECT,43.7202,True
1,1,Reporting,24,U_orders,UPDATE,0.5807,True
1,1,Reporting,25,Q1,SELECT,267.3017,True
1,1,Reporting,26,Q14,SELECT,44.0749,True
1,1,Reporting,27,U_orders,UPDATE,0.4571,True
1,1,Reporting,28,U_orders,UPDATE,0.2192,True
1,1,Reporting,29,Q1,SELECT,264.1927,True
1,2,Reporting,0,Q12,SELECT,50.5956,True
1,2,Reporting,1,Q1,SELECT,267.1635,True
1,2,Reporting,2,Q4,SELECT,22.3493,True
1,2,Reporting,3,Q6,SELECT,39.5482,True
1,2,Reporting,4,Q14,SELECT,43.7066,True
1,2,Reporting,5,Q12,SELECT,50.4321,True
1,2,Reporting,6,Q6,SELECT,40.8245,True
1,2,Reporting,7,Q12,SELECT,49.431,True
1,2,Reporting,8,Q1,SELECT,265.8961,True
1,2,Reporting,9,U_orders,UPDATE,0.6426,True
1,2,Reporting,10,U_orders,UPDATE,0.2002,True
1,2,Reporting,11,Q1,SELECT,267.6254,True
1,2,Reporting,12,Q1,SELECT,264.6647,True
1,2,Reporting,13,Q12,SELECT,50.9856,True
1,2,Reporting,14,Q12,SELECT,51.3607,True
1,2,Reporting,15,Q6,SELECT,39.681,True
1,2,Reporting,16,Q4,SELECT,22.9966,True
1,2,Reporting,17,Q6,SELECT,40.2945,True
1,2,Reporting,18,U_orders,UPDATE,0.3207,True
1,2,Reporting,19,Q1,SELECT,271.4074,True
1,2,Reporting,20,Q1,SELECT,266.6365,True
1,2,Reporting,21,Q4,SELECT,23.1443,True
1,2,Reporting,22,Q14,SELECT,43.7183,True
1,2,Reporting,23,Q1,SELECT,268.3303,True
1,2,Reporting,24,U_orders,UPDATE,0.7725,True
1,2,Reporting,25,Q12,SELECT,51.3449,True
1,2,Reporting,26,Q1,SELECT,268.6926,True
1,2,Reporting,27,U_orders,UPDATE,0.7197,True
1,2,Reporting,28,Q1,SELECT,267.5105,True
1,2,Reporting,29,U_orders,UPDATE,0.7445,True
1,3,Reporting,0,Q6,SELECT,40.682,True
1,3,Reporting,1,Q14,SELECT,43.2442,True
1,3,Reporting,2,Q6,SELECT,40.1378,True
1,3,Reporting,3,Q14,SELECT,43.1649,True
1,3,Reporting,4,Q12,SELECT,51.5119,True
1,3,Reporting,5,Q6,SELECT,39.8806,True
1,3,Reporting,6,U_orders,UPDATE,0.6811,True
1,3,Reporting,7,Q6,SELECT,39.724,True
1,3,Reporting,8,U_orders,UPDATE,0.433,True
1,3,Reporting,9,Q6,SELECT,39.6336,True
1,3,Reporting,10,Q14,SELECT,43.0712,True
1,3,Reporting,11,U_orders,UPDATE,0.706,True
1,3,Reporting,12,Q1,SELECT,269.9413,True
1,3,Reporting,13,Q1,SELECT,267.8923,True
1,3,Reporting,14,U_orders,UPDATE,0.7151,True
1,3,Reporting,15,Q14,SELECT,43.5769,True
1,3,Reporting,16,Q12,SELECT,51.5417,True
1,3,Reporting,17,Q6,SELECT,39.7394,True
1,3,Reporting,18,Q14,SELECT,42.9789,True
1,3,Reporting,19,Q1,SELECT,265.5882,True
1,3,Reporting,20,Q1,SELECT,267.7985,True
1,3,Reporting,21,U_orders,UPDATE,0.7743,True
1,3,Reporting,22,Q6,SELECT,40.2825,True
1,3,Reporting,23,Q1,SELECT,264.7869,True
1,3,Reporting,24,U_orders,UPDATE,0.628,True
1,3,Reporting,25,Q1,SELECT,264.222,True
1,3,Reporting,26,Q1,SELECT,264.1475,True
1,3,Reporting,27,Q1,SELECT,265.6573,True
1,3,Reporting,28,Q14,SELECT,43.6293,True
1,3,Reporting,29,Q14,SELECT,43.327,True
1,4,Reporting,0,Q6,SELECT,39.89,True
1,4,Reporting,1,Q12,SELECT,51.2913,True
1,4,Reporting,2,Q1,SELECT,267.0463,True
1,4,Reporting,3,Q1,SELECT,266.4698,True
1,4,Reporting,4,Q14,SELECT,43.6645,True
1,4,Reporting,5,Q1,SELECT,269.0521,True
1,4,Reporting,6,Q6,SELECT,39.9826,True
1,4,Reporting,7,Q1,SELECT,267.4348,True
1,4,Reporting,8,Q4,SELECT,22.2437,True
1,4,Reporting,9,Q14,SELECT,43.177,True
1,4,Reporting,10,U_orders,UPDATE,0.7258,True
1,4,Reporting,11,Q12,SELECT,50.2892,True
1,4,Reporting,12,U_orders,UPDATE,0.4342,True
1,4,Reporting,13,Q6,SELECT,39.5292,True
1,4,Reporting,14,Q1,SELECT,268.5459,True
1,4,Reporting,15,Q1,SELECT,269.9778,True
1,4,Reporting,16,Q6,SELECT,40.0458,True
1,4,Reporting,17,Q14,SELECT,43.6687,True
1,4,Reporting,18,Q4,SELECT,22.8535,True
1,4,Reporting,19,U_orders,UPDATE,0.6595,True
1,4,Reporting,20,U_orders,UPDATE,0.187,True
1,4,Reporting,21,Q14,SELECT,44.1831,True
1,4,Reporting,22,Q14,SELECT,43.3755,True
1,4,Reporting,23,Q14,SELECT,43.2169,True
1,4,Reporting,24,Q1,SELECT,268.9989,True
1,4,Reporting,25,Q4,SELECT,22.3161,True
1,4,Reporting,26,U_orders,UPDATE,0.7131,True
1,4,Reporting,27,U_orders,UPDATE,0.2692,True
1,4,Reporting,28,Q12,SELECT,50.4811,True
1,4,Reporting,29,Q1,SELECT,272.3192,True
1,5,Reporting,0,Q12,SELECT,51.4301,True
1,5,Reporting,1,U_orders,UPDATE,0.7343,True
1,5,Reporting,2,Q1,SELECT,268.0511,True
1,5,Reporting,3,Q12,SELECT,50.4149,True
1,5,Reporting,4,U_orders,UPDATE,0.7634,True
1,5,Reporting,5,Q1,SELECT,270.3176,True
1,5,Reporting,6,Q6,SELECT,40.0357,True
1,5,Reporting,7,Q1,SELECT,267.3894,True
1,5,Reporting,8,U_orders,UPDATE,0.7844,True
1,5,Reporting,9,Q12,SELECT,50.6105,True
1,5,Reporting,10,U_orders,UPDATE,0.3896,True
1,5,Reporting,11,Q14,SELECT,43.4205,True
1,5,Reporting,12,Q1,SELECT,268.4462,True
1,5,Reporting,13,Q6,SELECT,40.2395,True
1,5,Reporting,14,Q14,SELECT,43.6837,True
1,5,Reporting,15,Q6,SELECT,39.3778,True
1,5,Reporting,16,U_orders,UPDATE,0.7401,True
1,5,Reporting,17,Q12,SELECT,49.9377,True
1,5,Reporting,18,Q14,SELECT,42.7694,True
1,5,Reporting,19,Q1,SELECT,268.4707,True
1,5,Reporting,20,Q4,SELECT,22.345,True
1,5,Reporting,21,Q6,SELECT,39.5141,True
1,5,Reporting,22,Q12,SELECT,50.5985,True
1,5,Reporting,23,Q1,SELECT,271.0208,True
1,5,Reporting,24,U_orders,UPDATE,0.6569,True
1,5,Reporting,25,Q6,SELECT,40.1999,True
1,5,Reporting,26,Q1,SELECT,268.9827,True
1,5,Reporting,27,Q4,SELECT,22.5749,True
1,5,Reporting,28,Q4,SELECT,22.2056,True
1,5,Reporting,29,Q1,SELECT,271.3255,True
1,6,Reporting,0,U_orders,UPDATE,0.8799,True
1,6,Reporting,1,Q14,SELECT,43.6335,True
1,6,Reporting,2,Q6,SELECT,40.3024,True
1,6,Reporting,3,Q4,SELECT,22.6645,True
1,6,Reporting,4,Q6,SELECT,39.3162,True
1,6,Reporting,5,Q1,SELECT,268.4413,True
1,6,Reporting,6,Q6,SELECT,40.177,True
1,6,Reporting,7,Q1,SELECT,270.2748,True
1,6,Reporting,8,Q6,SELECT,40.301,True
1,6,Reporting,9,Q1,SELECT,270.8994,True
1,6,Reporting,10,Q14,SELECT,43.9338,True
1,6,Reporting,11,U_orders,UPDATE,0.7406,True
1,6,Reporting,12,Q14,SELECT,43.2777,True
1,6,Reporting,13,U_orders,UPDATE,0.3492,True
1,6,Reporting,14,Q1,SELECT,267.6744,True
1,6,Reporting,15,Q1,SELECT,263.739,True
1,6,Reporting,16,U_orders,UPDATE,0.7,True
1,6,Reporting,17,Q6,SELECT,40.0856,True
1,6,Reporting,18,Q6,SELECT,39.9325,True
1,6,Reporting,19,Q1,SELECT,268.3774,True
1,6,Reporting,20,Q4,SELECT,22.8044,True
1,6,Reporting,21,Q12,SELECT,51.3678,True
1,6,Reporting,22,Q14,SELECT,43.5317,True
1,6,Reporting,23,U_orders,UPDATE,0.4321,True
1,6,Reporting,24,Q1,SELECT,267.9167,True
1,6,Reporting,25,U_orders,UPDATE,0.7577,True
1,6,Reporting,26,Q6,SELECT,39.9836,True
1,6,Reporting,27,Q14,SELECT,43.6046,True
1,6,Reporting,28,Q14,SELECT,43.016,True
1,6,Reporting,29,Q6,SELECT,40.1147,True
1,7,Reporting,0,Q1,SELECT,270.3748,True
1,7,Reporting,1,Q14,SELECT,43.1347,True
1,7,Reporting,2,U_orders,UPDATE,0.6369,True
1,7,Reporting,3,Q14,SELECT,43.0038,True
1,7,Reporting,4,Q1,SELECT,268.2435,True
1,7,Reporting,5,Q14,SELECT,43.2263,True
1,7,Reporting,6,U_orders,UPDATE,0.7343,True
1,7,Reporting,7,Q14,SELECT,42.2855,True
1,7,Reporting,8,Q4,SELECT,22.3052,True
1,7,Reporting,9,Q6,SELECT,39.6442,True
1,7,Reporting,10,Q12,SELECT,51.0871,True
1,7,Reporting,11,Q6,SELECT,40.4949,True
1,7,Reporting,12,Q1,SELECT,269.9743,True
1,7,Reporting,13,Q4,SELECT,22.9301,True
1,7,Reporting,14,U_orders,UPDATE,0.7442,True
1,7,Reporting,15,Q1,SELECT,270.8728,True
1,7,Reporting,16,Q14,SELECT,43.2431,True
1,7,Reporting,17,Q1,SELECT,269.9454,True
1,7,Reporting,18,Q6,SELECT,40.1604,True
1,7,Reporting,19,Q12,SELECT,50.8134,True
1,7,Reporting,20,Q14,SELECT,43.3591,True
1,7,Reporting,21,Q14,SELECT,43.6247,True
1,7,Reporting,22,Q1,SELECT,269.4885,True
1,7,Reporting,23,Q12,SELECT,51.0855,True
1,7,Reporting,24,U_orders,UPDATE,0.6309,True
1,7,Reporting,25,U_orders,UPDATE,0.1791,True
1,7,Reporting,26,Q6,SELECT,40.3656,True
1,7,Reporting,27,U_orders,UPDATE,0.3646,True
1,7,Reporting,28,Q12,SELECT,51.3925,True
1,7,Reporting,29,Q4,SELECT,23.117,True
1,8,JoinHeavy,0,Q3,SELECT,70.205,True
1,8,JoinHeavy,1,Q7,SELECT,66.0413,True
1,8,JoinHeavy,2,Q18,SELECT,176.7149,True
1,8,JoinHeavy,3,Q7,SELECT,65.8976,True
1,8,JoinHeavy,4,Q5,SELECT,44.4927,True
1,8,JoinHeavy,5,Q5,SELECT,45.053,True
1,8,JoinHeavy,6,Q3,SELECT,69.7701,True
1,8,JoinHeavy,7,Q10,SELECT,145.588,True
1,8,JoinHeavy,8,Q5,SELECT,45.2187,True
1,8,JoinHeavy,9,Q10,SELECT,143.2393,True
1,8,JoinHeavy,10,Q3,SELECT,71.2388,True
1,8,JoinHeavy,11,Q3,SELECT,70.6465,True
1,8,JoinHeavy,12,Q10,SELECT,143.9504,True
1,8,JoinHeavy,13,Q10,SELECT,146.7329,True
1,8,JoinHeavy,14,Q7,SELECT,65.562,True
1,8,JoinHeavy,15,Q3,SELECT,69.4178,True
1,8,JoinHeavy,16,Q5,SELECT,44.916,True
1,8,JoinHeavy,17,Q5,SELECT,45.9891,True
1,8,JoinHeavy,18,Q5,SELECT,44.3428,True
1,8,JoinHeavy,19,Q10,SELECT,147.3797,True
1,8,JoinHeavy,20,Q18,SELECT,168.3719,True
1,8,JoinHeavy,21,Q5,SELECT,46.3034,True
1,8,JoinHeavy,22,I_customer,INSERT,0.4264,True
1,8,JoinHeavy,23,I_customer,INSERT,0.1715,True
1,8,JoinHeavy,24,I_customer,INSERT,0.1522,True
1,8,JoinHeavy,25,I_customer,INSERT,0.1583,True
1,8,JoinHeavy,26,I_customer,INSERT,0.164,True
1,8,JoinHeavy,27,I_customer,INSERT,0.1486,True
1,8,JoinHeavy,28,I_customer,INSERT,0.1426,True
1,8,JoinHeavy,29,I_customer,INSERT,0.1418,True
1,8,JoinHeavy,30,I_customer,INSERT,0.141,True
1,8,JoinHeavy,31,I_customer,INSERT,0.1315,True
1,8,JoinHeavy,32,I_customer,INSERT,0.1415,True
1,8,JoinHeavy,33,I_customer,INSERT,0.1404,True
1,8,JoinHeavy,34,I_customer,INSERT,0.14,True
1,8,JoinHeavy,35,I_customer,INSERT,0.1397,True
1,8,JoinHeavy,36,I_customer,INSERT,0.1471,True
1,8,JoinHeavy,37,I_customer,INSERT,0.138,True
1,8,JoinHeavy,38,I_customer,INSERT,0.1407,True
1,8,JoinHeavy,39,I_customer,INSERT,0.3603,True
1,9,JoinHeavy,0,Q7,SELECT,66.951,True
1,9,JoinHeavy,1,Q18,SELECT,167.2071,True
1,9,JoinHeavy,2,Q10,SELECT,143.0695,True
1,9,JoinHeavy,3,Q10,SELECT,143.2067,True
1,9,JoinHeavy,4,Q18,SELECT,168.4954,True
1,9,JoinHeavy,5,Q5,SELECT,44.2252,True
1,9,JoinHeavy,6,Q3,SELECT,69.8338,True
1,9,JoinHeavy,7,Q10,SELECT,144.8348,True
1,9,JoinHeavy,8,Q10,SELECT,144.1295,True
1,9,JoinHeavy,9,Q5,SELECT,45.266,True
1,9,JoinHeavy,10,Q3,SELECT,69.4009,True
1,9,JoinHeavy,11,Q10,SELECT,147.5537,True
1,9,JoinHeavy,12,Q3,SELECT,70.5598,True
1,9,JoinHeavy,13,Q3,SELECT,70.992,True
1,9,JoinHeavy,14,Q3,SELECT,70.5632,True
1,9,JoinHeavy,15,Q3,SELECT,71.0412,True
1,9,JoinHeavy,16,Q7,SELECT,65.4103,True
1,9,JoinHeavy,17,Q18,SELECT,171.0486,True
1,9,JoinHeavy,18,Q3,SELECT,70.1318,True
1,9,JoinHeavy,19,Q5,SELECT,45.9641,True
1,9,JoinHeavy,20,Q10,SELECT,150.7037,True
1,9,JoinHeavy,21,Q5,SELECT,44.9223,True
1,9,JoinHeavy,22,I_customer,INSERT,0.5694,True
1,9,JoinHeavy,23,I_customer,INSERT,0.1707,True
1,9,JoinHeavy,24,I_customer,INSERT,0.1386,True
1,9,JoinHeavy,25,I_customer,INSERT,0.1365,True
1,9,JoinHeavy,26,I_customer,INSERT,0.1304,True
1,9,JoinHeavy,27,I_customer,INSERT,0.5065,True
1,9,JoinHeavy,28,I_customer,INSERT,0.132,True
1,9,JoinHeavy,29,I_customer,INSERT,0.1284,True
1,9,JoinHeavy,30,I_customer,INSERT,0.1239,True
1,9,JoinHeavy,31,I_customer,INSERT,0.1229,True
1,9,JoinHeavy,32,I_customer,INSERT,0.1264,True
1,9,JoinHeavy,33,I_customer,INSERT,0.1268,True
1,9,JoinHeavy,34,I_customer,INSERT,0.1226,True
1,9,JoinHeavy,35,I_customer,INSERT,0.1182,True
1,9,JoinHeavy,36,I_customer,INSERT,0.1221,True
1,9,JoinHeavy,37,I_customer,INSERT,0.1222,True
1,9,JoinHeavy,38,I_customer,INSERT,0.1244,True
1,9,JoinHeavy,39,I_customer,INSERT,0.1205,True
1,10,JoinHeavy,0,Q7,SELECT,65.9605,True
1,10,JoinHeavy,1,Q5,SELECT,45.2572,True
1,10,JoinHeavy,2,Q5,SELECT,44.1682,True
1,10,JoinHeavy,3,Q7,SELECT,66.5073,True
1,10,JoinHeavy,4,Q7,SELECT,64.7001,True
1,10,JoinHeavy,5,Q5,SELECT,43.7167,True
1,10,JoinHeavy,6,Q5,SELECT,44.6176,True
1,10,JoinHeavy,7,Q5,SELECT,44.4399,True
1,10,JoinHeavy,8,Q7,SELECT,64.8444,True
1,10,JoinHeavy,9,Q7,SELECT,65.3005,True
1,10,JoinHeavy,10,Q18,SELECT,170.5974,True
1,10,JoinHeavy,11,Q7,SELECT,65.9815,True
1,10,JoinHeavy,12,Q10,SELECT,147.1389,True
1,10,JoinHeavy,13,Q3,SELECT,69.2138,True
1,10,JoinHeavy,14,Q3,SELECT,69.5793,True
1,10,JoinHeavy,15,Q3,SELECT,70.2685,True
1,10,JoinHeavy,16,Q10,SELECT,144.725,True
1,10,JoinHeavy,17,Q5,SELECT,46.5156,True
1,10,JoinHeavy,18,Q5,SELECT,43.7235,True
1,10,JoinHeavy,19,Q5,SELECT,46.1072,True
1,10,JoinHeavy,20,Q3,SELECT,69.6512,True
1,10,JoinHeavy,21,Q7,SELECT,65.5225,True
1,10,JoinHeavy,22,I_customer,INSERT,0.7887,True
1,10,JoinHeavy,23,I_customer,INSERT,0.2807,True
1,10,JoinHeavy,24,I_customer,INSERT,0.2319,True
1,10,JoinHeavy,25,I_customer,INSERT,0.2237,True
1,10,JoinHeavy,26,I_customer,INSERT,0.2194,True
1,10,JoinHeavy,27,I_customer,INSERT,0.2109,True
1,10,JoinHeavy,28,I_customer,INSERT,0.2078,True
1,10,JoinHeavy,29,I_customer,INSERT,0.2068,True
1,10,JoinHeavy,30,I_customer,INSERT,0.2047,True
1,10,JoinHeavy,31,I_customer,INSERT,0.2071,True
1,10,JoinHeavy,32,I_customer,INSERT,0.2055,True
1,10,JoinHeavy,33,I_customer,INSERT,0.2085,True
1,10,JoinHeavy,34,I_customer,INSERT,0.2033,True
1,10,JoinHeavy,35,I_customer,INSERT,0.2066,True
1,10,JoinHeavy,36,I_customer,INSERT,0.1814,True
1,10,JoinHeavy,37,I_customer,INSERT,0.1523,True
1,10,JoinHeavy,38,I_customer,INSERT,0.1587,True
1,10,JoinHeavy,39,I_customer,INSERT,0.412,True
1,11,JoinHeavy,0,Q5,SELECT,43.7097,True
1,11,JoinHeavy,1,Q7,SELECT,65.5024,True
1,11,JoinHeavy,2,Q3,SELECT,69.5724,True
1,11,JoinHeavy,3,Q18,SELECT,168.9045,True
1,11,JoinHeavy,4,Q3,SELECT,69.6142,True
1,11,JoinHeavy,5,Q5,SELECT,45.8298,True
1,11,JoinHeavy,6,Q5,SELECT,45.812,True
1,11,JoinHeavy,7,Q3,SELECT,68.6572,True
1,11,JoinHeavy,8,Q7,SELECT,65.437,True
1,11,JoinHeavy,9,Q5,SELECT,43.7673,True
1,11,JoinHeavy,10,Q18,SELECT,168.8853,True
1,11,JoinHeavy,11,Q5,SELECT,44.2321,True
1,11,JoinHeavy,12,Q3,SELECT,69.141,True
1,11,JoinHeavy,13,Q3,SELECT,70.0539,True
1,11,JoinHeavy,14,Q7,SELECT,65.7417,True
1,11,JoinHeavy,15,Q3,SELECT,70.0396,True
1,11,JoinHeavy,16,Q3,SELECT,69.9279,True
1,11,JoinHeavy,17,Q5,SELECT,44.4767,True
1,11,JoinHeavy,18,Q3,SELECT,69.7982,True
1,11,JoinHeavy,19,Q3,SELECT,70.2094,True
1,11,JoinHeavy,20,Q3,SELECT,71.5648,True
1,11,JoinHeavy,21,Q7,SELECT,64.8889,True
1,11,JoinHeavy,22,I_customer,INSERT,0.8476,True
1,11,JoinHeavy,23,I_customer,INSERT,0.2935,True
1,11,JoinHeavy,24,I_customer,INSERT,0.2356,True
1,11,JoinHeavy,25,I_customer,INSERT,0.2171,True
1,11,JoinHeavy,26,I_customer,INSERT,0.2112,True
1,11,JoinHeavy,27,I_customer,INSERT,0.2159,True
1,11,JoinHeavy,28,I_customer,INSERT,0.2115,True
1,11,JoinHeavy,29,I_customer,INSERT,0.208,True
1,11,JoinHeavy,30,I_customer,INSERT,0.2183,True
1,11,JoinHeavy,31,I_customer,INSERT,0.2303,True
1,11,JoinHeavy,32,I_customer,INSERT,0.1618,True
1,11,JoinHeavy,33,I_customer,INSERT,0.1536,True
1,11,JoinHeavy,34,I_customer,INSERT,0.1513,True
1,11,JoinHeavy,35,I_customer,INSERT,0.1477,True
1,11,JoinHeavy,36,I_customer,INSERT,0.1483,True
1,11,JoinHeavy,37,I_customer,INSERT,0.1793,True
1,11,JoinHeavy,38,I_customer,INSERT,0.1473,True
1,11,JoinHeavy,39,I_customer,INSERT,0.1538,True
1,12,JoinHeavy,0,Q3,SELECT,70.4842,True
1,12,JoinHeavy,1,Q5,SELECT,45.0915,True
1,12,JoinHeavy,2,Q3,SELECT,69.6849,True
1,12,JoinHeavy,3,Q3,SELECT,69.8083,True
1,12,JoinHeavy,4,Q7,SELECT,65.6527,True
1,12,JoinHeavy,5,Q3,SELECT,70.1668,True
1,12,JoinHeavy,6,Q10,SELECT,145.9491,True
1,12,JoinHeavy,7,Q3,SELECT,70.3643,True
1,12,JoinHeavy,8,Q7,SELECT,65.638,True
1,12,JoinHeavy,9,Q7,SELECT,65.2335,True
1,12,JoinHeavy,10,Q5,SELECT,43.457,True
1,12,JoinHeavy,11,Q3,SELECT,70.0659,True
1,12,JoinHeavy,12,Q5,SELECT,45.8117,True
1,12,JoinHeavy,13,Q3,SELECT,69.7006,True
1,12,JoinHeavy,14,Q7,SELECT,66.0076,True
1,12,JoinHeavy,15,Q10,SELECT,145.4439,True
1,12,JoinHeavy,16,Q3,SELECT,69.458,True
1,12,JoinHeavy,17,Q10,SELECT,144.8965,True
1,12,JoinHeavy,18,Q18,SELECT,171.606,True
1,12,JoinHeavy,19,Q10,SELECT,143.3613,True
1,12,JoinHeavy,20,Q3,SELECT,69.209,True
1,12,JoinHeavy,21,Q3,SELECT,70.8842,True
1,12,JoinHeavy,22,I_customer,INSERT,0.6685,True
1,12,JoinHeavy,23,I_customer,INSERT,0.271,True
1,12,JoinHeavy,24,I_customer,INSERT,0.3856,True
1,12,JoinHeavy,25,I_customer,INSERT,0.1688,True
1,12,JoinHeavy,26,I_customer,INSERT,0.1392,True
1,12,JoinHeavy,27,I_customer,INSERT,0.4137,True
1,12,JoinHeavy,28,I_customer,INSERT,0.2384,True
1,12,JoinHeavy,29,I_customer,INSERT,0.229,True
1,12,JoinHeavy,30,I_customer,INSERT,0.2086,True
1,12,JoinHeavy,31,I_customer,INSERT,0.2076,True
1,12,JoinHeavy,32,I_customer,INSERT,0.2067,True
1,12,JoinHeavy,33,I_customer,INSERT,0.2089,True
1,12,JoinHeavy,34,I_customer,INSERT,0.233,True
1,12,JoinHeavy,35,I_customer,INSERT,0.2122,True
1,12,JoinHeavy,36,I_customer,INSERT,0.2145,True
1,12,JoinHeavy,37,I_customer,INSERT,0.2149,True
1,12,JoinHeavy,38,I_customer,INSERT,0.1956,True
1,12,JoinHeavy,39,I_customer,INSERT,0.157,True
1,13,JoinHeavy,0,Q3,SELECT,70.6923,True
1,13,JoinHeavy,1,Q5,SELECT,44.338,True
1,13,JoinHeavy,2,Q10,SELECT,145.4769,True
1,13,JoinHeavy,3,Q5,SELECT,45.6402,True
1,13,JoinHeavy,4,Q3,SELECT,70.8545,True
1,13,JoinHeavy,5,Q10,SELECT,145.2198,True
1,13,JoinHeavy,6,Q5,SELECT,44.6502,True
1,13,JoinHeavy,7,Q3,SELECT,70.1557,True
1,13,JoinHeavy,8,Q7,SELECT,65.6255,True
1,13,JoinHeavy,9,Q7,SELECT,64.656,True
1,13,JoinHeavy,10,Q5,SELECT,45.9687,True
1,13,JoinHeavy,11,Q5,SELECT,43.837,True
1,13,JoinHeavy,12,Q3,SELECT,69.9417,True
1,13,JoinHeavy,13,Q3,SELECT,69.8052,True
1,13,JoinHeavy,14,Q5,SELECT,44.8251,True
1,13,JoinHeavy,15,Q10,SELECT,147.5995,True
1,13,JoinHeavy,16,Q3,SELECT,71.2794,True
1,13,JoinHeavy,17,Q10,SELECT,154.3633,True
1,13,JoinHeavy,18,Q3,SELECT,70.2375,True
1,13,JoinHeavy,19,Q5,SELECT,45.824,True
1,13,JoinHeavy,20,Q3,SELECT,70.1836,True
1,13,JoinHeavy,21,Q10,SELECT,146.5526,True
1,13,JoinHeavy,22,I_customer,INSERT,0.8938,True
1,13,JoinHeavy,23,I_customer,INSERT,0.3023,True
1,13,JoinHeavy,24,I_customer,INSERT,0.2343,True
1,13,JoinHeavy,25,I_customer,INSERT,0.2246,True
1,13,JoinHeavy,26,I_customer,INSERT,0.217,True
1,13,JoinHeavy,27,I_customer,INSERT,0.229,True
1,13,JoinHeavy,28,I_customer,INSERT,0.2607,True
1,13,JoinHeavy,29,I_customer,INSERT,0.2283,True
1,13,JoinHeavy,30,I_customer,INSERT,0.219,True
1,13,JoinHeavy,31,I_customer,INSERT,0.213,True
1,13,JoinHeavy,32,I_customer,INSERT,0.2054,True
1,13,JoinHeavy,33,I_customer,INSERT,0.1809,True
1,13,JoinHeavy,34,I_customer,INSERT,0.1475,True
1,13,JoinHeavy,35,I_customer,INSERT,0.1472,True
1,13,JoinHeavy,36,I_customer,INSERT,0.1487,True
1,13,JoinHeavy,37,I_customer,INSERT,0.1507,True
1,13,JoinHeavy,38,I_customer,INSERT,0.1474,True
1,13,JoinHeavy,39,I_customer,INSERT,0.1471,True
1,14,JoinHeavy,0,Q10,SELECT,149.7344,True
1,14,JoinHeavy,1,Q10,SELECT,153.3343,True
1,14,JoinHeavy,2,Q3,SELECT,67.7398,True
1,14,JoinHeavy,3,Q3,SELECT,67.5838,True
