run,window,phase,seq,query,op_type,exec_ms,ok
2,6,Reporting,3,Q6,SELECT,178.6042,True
2,6,Reporting,4,U_orders,UPDATE,0.6031,True
2,6,Reporting,5,Q1,SELECT,564.7959,True
2,6,Reporting,6,U_orders,UPDATE,0.8696,True
2,6,Reporting,7,Q1,SELECT,597.6607,True
2,6,Reporting,8,Q6,SELECT,173.3015,True
2,6,Reporting,9,Q14,SELECT,80.0783,True
2,6,Reporting,10,Q1,SELECT,573.0551,True
2,6,Reporting,11,Q6,SELECT,173.3507,True
2,6,Reporting,12,Q6,SELECT,168.6688,True
2,6,Reporting,13,Q6,SELECT,164.3547,True
2,6,Reporting,14,Q6,SELECT,160.3846,True
2,6,Reporting,15,U_orders,UPDATE,0.6019,True
2,6,Reporting,16,Q14,SELECT,77.0878,True
2,6,Reporting,17,Q1,SELECT,542.1715,True
2,6,Reporting,18,Q6,SELECT,170.404,True
2,6,Reporting,19,Q1,SELECT,554.0905,True
2,6,Reporting,20,Q14,SELECT,83.4447,True
2,6,Reporting,21,Q6,SELECT,173.7078,True
2,6,Reporting,22,U_orders,UPDATE,0.7976,True
2,6,Reporting,23,Q1,SELECT,568.8252,True
2,6,Reporting,24,Q6,SELECT,174.125,True
2,6,Reporting,25,Q12,SELECT,244.3495,True
2,6,Reporting,26,Q4,SELECT,82.3586,True
2,6,Reporting,27,U_orders,UPDATE,0.4757,True
2,6,Reporting,28,Q1,SELECT,561.1409,True
2,6,Reporting,29,Q6,SELECT,176.17,True
2,7,Reporting,0,Q14,SELECT,84.9991,True
2,7,Reporting,1,U_orders,UPDATE,0.3938,True
2,7,Reporting,2,Q1,SELECT,569.6389,True
2,7,Reporting,3,Q1,SELECT,579.0941,True
2,7,Reporting,4,Q6,SELECT,175.9074,True
2,7,Reporting,5,Q6,SELECT,171.1756,True
2,7,Reporting,6,U_orders,UPDATE,0.784,True
2,7,Reporting,7,Q4,SELECT,81.5721,True
2,7,Reporting,8,Q1,SELECT,558.5857,True
2,7,Reporting,9,Q1,SELECT,580.5909,True
2,7,Reporting,10,U_orders,UPDATE,0.7019,True
2,7,Reporting,11,Q6,SELECT,171.8197,True
2,7,Reporting,12,Q1,SELECT,560.3027,True
2,7,Reporting,13,Q6,SELECT,171.3584,True
2,7,Reporting,14,Q1,SELECT,557.7198,True
2,7,Reporting,15,Q14,SELECT,86.473,True
2,7,Reporting,16,Q1,SELECT,588.4985,True
2,7,Reporting,17,U_orders,UPDATE,0.8079,True
2,7,Reporting,18,Q12,SELECT,246.95,True
2,7,Reporting,19,Q6,SELECT,175.8624,True
2,7,Reporting,20,Q14,SELECT,82.7067,True
2,7,Reporting,21,Q4,SELECT,79.0665,True
2,7,Reporting,22,U_orders,UPDATE,0.6897,True
2,7,Reporting,23,Q4,SELECT,79.579,True
2,7,Reporting,24,Q1,SELECT,569.9752,True
2,7,Reporting,25,Q1,SELECT,574.1811,True
2,7,Reporting,26,Q1,SELECT,583.4535,True
2,7,Reporting,27,U_orders,UPDATE,0.7637,True
2,7,Reporting,28,Q1,SELECT,595.2391,True
2,7,Reporting,29,Q6,SELECT,177.5658,True
2,8,JoinHeavy,0,Q7,SELECT,148.7992,True
2,8,JoinHeavy,1,Q5,SELECT,104.3626,True
2,8,JoinHeavy,2,Q7,SELECT,144.5633,True
2,8,JoinHeavy,3,Q5,SELECT,102.9323,True
2,8,JoinHeavy,4,Q7,SELECT,140.6377,True
2,8,JoinHeavy,5,Q3,SELECT,248.8668,True
2,8,JoinHeavy,6,Q3,SELECT,243.5971,True
2,8,JoinHeavy,7,Q18,SELECT,2314.0423,True
2,8,JoinHeavy,8,Q3,SELECT,254.78,True
2,8,JoinHeavy,9,Q7,SELECT,146.8091,True
2,8,JoinHeavy,10,Q5,SELECT,102.7167,True
2,8,JoinHeavy,11,Q3,SELECT,247.2272,True
2,8,JoinHeavy,12,Q3,SELECT,258.2059,True
2,8,JoinHeavy,13,Q5,SELECT,107.2953,True
2,8,JoinHeavy,14,Q3,SELECT,249.2728,True
2,8,JoinHeavy,15,Q18,SELECT,2291.8814,True
2,8,JoinHeavy,16,Q10,SELECT,131.5548,True
2,8,JoinHeavy,17,Q7,SELECT,146.0195,True
2,8,JoinHeavy,18,Q18,SELECT,2331.9378,True
2,8,JoinHeavy,19,Q7,SELECT,145.5646,True
2,8,JoinHeavy,20,Q5,SELECT,106.2957,True
2,8,JoinHeavy,21,Q7,SELECT,143.9467,True
2,8,JoinHeavy,22,I_customer,INSERT,0.3522,True
2,8,JoinHeavy,23,I_customer,INSERT,0.1854,True
2,8,JoinHeavy,24,I_customer,INSERT,0.157,True
2,8,JoinHeavy,25,I_customer,INSERT,0.1591,True
2,8,JoinHeavy,26,I_customer,INSERT,0.15,True
2,8,JoinHeavy,27,I_customer,INSERT,0.145,True
2,8,JoinHeavy,28,I_customer,INSERT,0.1733,True
2,8,JoinHeavy,29,I_customer,INSERT,0.1569,True
2,8,JoinHeavy,30,I_customer,INSERT,0.156,True
2,8,JoinHeavy,31,I_customer,INSERT,0.1447,True
2,8,JoinHeavy,32,I_customer,INSERT,0.1444,True
2,8,JoinHeavy,33,I_customer,INSERT,0.1367,True
2,8,JoinHeavy,34,I_customer,INSERT,0.1394,True
2,8,JoinHeavy,35,I_customer,INSERT,0.1387,True
2,8,JoinHeavy,36,I_customer,INSERT,0.1387,True
2,8,JoinHeavy,37,I_customer,INSERT,0.1327,True
2,8,JoinHeavy,38,I_customer,INSERT,0.1429,True
2,8,JoinHeavy,39,I_customer,INSERT,0.1428,True
2,9,JoinHeavy,0,Q10,SELECT,128.3649,True
2,9,JoinHeavy,1,Q10,SELECT,127.88,True
2,9,JoinHeavy,2,Q3,SELECT,246.5708,True
2,9,JoinHeavy,3,Q7,SELECT,145.4292,True
2,9,JoinHeavy,4,Q7,SELECT,145.238,True
2,9,JoinHeavy,5,Q18,SELECT,2308.6673,True
2,9,JoinHeavy,6,Q18,SELECT,2303.6265,True
2,9,JoinHeavy,7,Q18,SELECT,2287.9749,True
2,9,JoinHeavy,8,Q3,SELECT,247.7735,True
2,9,JoinHeavy,9,Q5,SELECT,101.0063,True
2,9,JoinHeavy,10,Q3,SELECT,242.2115,True
2,9,JoinHeavy,11,Q18,SELECT,2230.5212,True
2,9,JoinHeavy,12,Q3,SELECT,249.9735,True
2,9,JoinHeavy,13,Q10,SELECT,127.1,True
2,9,JoinHeavy,14,Q5,SELECT,103.5977,True
2,9,JoinHeavy,15,Q10,SELECT,127.3327,True
2,9,JoinHeavy,16,Q3,SELECT,245.3037,True
2,9,JoinHeavy,17,Q3,SELECT,245.7142,True
2,9,JoinHeavy,18,Q5,SELECT,100.1046,True
2,9,JoinHeavy,19,Q7,SELECT,139.1909,True
2,9,JoinHeavy,20,Q5,SELECT,100.0219,True
2,9,JoinHeavy,21,Q5,SELECT,100.3216,True
2,9,JoinHeavy,22,I_customer,INSERT,0.9266,True
2,9,JoinHeavy,23,I_customer,INSERT,0.4003,True
2,9,JoinHeavy,24,I_customer,INSERT,0.7674,True
2,9,JoinHeavy,25,I_customer,INSERT,0.2705,True
2,9,JoinHeavy,26,I_customer,INSERT,0.2539,True
2,9,JoinHeavy,27,I_customer,INSERT,0.2449,True
2,9,JoinHeavy,28,I_customer,INSERT,0.2316,True
2,9,JoinHeavy,29,I_customer,INSERT,0.2199,True
2,9,JoinHeavy,30,I_customer,INSERT,0.2223,True
2,9,JoinHeavy,31,I_customer,INSERT,0.2064,True
2,9,JoinHeavy,32,I_customer,INSERT,0.2195,True
2,9,JoinHeavy,33,I_customer,INSERT,0.2121,True
2,9,JoinHeavy,34,I_customer,INSERT,0.2099,True
2,9,JoinHeavy,35,I_customer,INSERT,0.2363,True
2,9,JoinHeavy,36,I_customer,INSERT,0.2347,True
2,9,JoinHeavy,37,I_customer,INSERT,0.2227,True
2,9,JoinHeavy,38,I_customer,INSERT,0.2165,True
2,9,JoinHeavy,39,I_customer,INSERT,0.2045,True
2,10,JoinHeavy,0,Q18,SELECT,2257.3265,True
2,10,JoinHeavy,1,Q5,SELECT,107.422,True
2,10,JoinHeavy,2,Q3,SELECT,243.2134,True
2,10,JoinHeavy,3,Q7,SELECT,144.1285,True
2,10,JoinHeavy,4,Q10,SELECT,131.5007,True
2,10,JoinHeavy,5,Q5,SELECT,99.3846,True
2,10,JoinHeavy,6,Q3,SELECT,249.6515,True
2,10,JoinHeavy,7,Q18,SELECT,2228.8042,True
2,10,JoinHeavy,8,Q3,SELECT,243.3619,True
2,10,JoinHeavy,9,Q7,SELECT,138.9856,True
2,10,JoinHeavy,10,Q5,SELECT,99.9903,True
2,10,JoinHeavy,11,Q5,SELECT,100.1372,True
2,10,JoinHeavy,12,Q7,SELECT,139.1156,True
2,10,JoinHeavy,13,Q5,SELECT,101.494,True
2,10,JoinHeavy,14,Q3,SELECT,243.4428,True
2,10,JoinHeavy,15,Q3,SELECT,241.4236,True
2,10,JoinHeavy,16,Q10,SELECT,126.3405,True
2,10,JoinHeavy,17,Q3,SELECT,242.7763,True
2,10,JoinHeavy,18,Q3,SELECT,246.062,True
2,10,JoinHeavy,19,Q18,SELECT,2225.8787,True
2,10,JoinHeavy,20,Q5,SELECT,99.9043,True
2,10,JoinHeavy,21,Q18,SELECT,2239.0225,True
2,10,JoinHeavy,22,I_customer,INSERT,0.8437,True
2,10,JoinHeavy,23,I_customer,INSERT,0.3177,True
2,10,JoinHeavy,24,I_customer,INSERT,0.303,True
2,10,JoinHeavy,25,I_customer,INSERT,0.2496,True
2,10,JoinHeavy,26,I_customer,INSERT,0.2268,True
2,10,JoinHeavy,27,I_customer,INSERT,0.2308,True
2,10,JoinHeavy,28,I_customer,INSERT,0.2305,True
2,10,JoinHeavy,29,I_customer,INSERT,0.2174,True
2,10,JoinHeavy,30,I_customer,INSERT,0.2211,True
2,10,JoinHeavy,31,I_customer,INSERT,0.1772,True
2,10,JoinHeavy,32,I_customer,INSERT,0.1577,True
2,10,JoinHeavy,33,I_customer,INSERT,0.16,True
2,10,JoinHeavy,34,I_customer,INSERT,0.1591,True
2,10,JoinHeavy,35,I_customer,INSERT,0.1605,True
2,10,JoinHeavy,36,I_customer,INSERT,0.1603,True
2,10,JoinHeavy,37,I_customer,INSERT,0.157,True
2,10,JoinHeavy,38,I_customer,INSERT,0.1601,True
2,10,JoinHeavy,39,I_customer,INSERT,0.1662,True
2,11,JoinHeavy,0,Q5,SELECT,101.7141,True
2,11,JoinHeavy,1,Q5,SELECT,100.5387,True
2,11,JoinHeavy,2,Q10,SELECT,126.9468,True
2,11,JoinHeavy,3,Q3,SELECT,242.8032,True
2,11,JoinHeavy,4,Q5,SELECT,98.6795,True
2,11,JoinHeavy,5,Q10,SELECT,125.3754,True
2,11,JoinHeavy,6,Q7,SELECT,138.557,True
2,11,JoinHeavy,7,Q18,SELECT,2224.2054,True
2,11,JoinHeavy,8,Q3,SELECT,244.4293,True
2,11,JoinHeavy,9,Q3,SELECT,244.8357,True
2,11,JoinHeavy,10,Q7,SELECT,139.2844,True
2,11,JoinHeavy,11,Q10,SELECT,126.5795,True
2,11,JoinHeavy,12,Q3,SELECT,242.5123,True
2,11,JoinHeavy,13,Q5,SELECT,98.8999,True
2,11,JoinHeavy,14,Q18,SELECT,2224.5392,True
2,11,JoinHeavy,15,Q3,SELECT,245.8537,True
2,11,JoinHeavy,16,Q10,SELECT,128.5781,True
2,11,JoinHeavy,17,Q5,SELECT,99.8561,True
2,11,JoinHeavy,18,Q7,SELECT,139.2964,True
2,11,JoinHeavy,19,Q10,SELECT,126.525,True
2,11,JoinHeavy,20,Q5,SELECT,99.2275,True
2,11,JoinHeavy,21,Q5,SELECT,100.2702,True
2,11,JoinHeavy,22,I_customer,INSERT,0.7662,True
2,11,JoinHeavy,23,I_customer,INSERT,0.28,True
2,11,JoinHeavy,24,I_customer,INSERT,0.2321,True
2,11,JoinHeavy,25,I_customer,INSERT,0.2224,True
2,11,JoinHeavy,26,I_customer,INSERT,0.2197,True
2,11,JoinHeavy,27,I_customer,INSERT,0.2203,True
2,11,JoinHeavy,28,I_customer,INSERT,0.2168,True
2,11,JoinHeavy,29,I_customer,INSERT,0.2214,True
2,11,JoinHeavy,30,I_customer,INSERT,0.2195,True
2,11,JoinHeavy,31,I_customer,INSERT,0.2387,True
2,11,JoinHeavy,32,I_customer,INSERT,0.1871,True
2,11,JoinHeavy,33,I_customer,INSERT,0.1749,True
2,11,JoinHeavy,34,I_customer,INSERT,0.1593,True
2,11,JoinHeavy,35,I_customer,INSERT,0.1532,True
2,11,JoinHeavy,36,I_customer,INSERT,0.1595,True
2,11,JoinHeavy,37,I_customer,INSERT,0.1521,True
2,11,JoinHeavy,38,I_customer,INSERT,0.1503,True
2,11,JoinHeavy,39,I_customer,INSERT,0.3915,True
2,12,JoinHeavy,0,Q5,SELECT,99.886,True
2,12,JoinHeavy,1,Q18,SELECT,2262.7363,True
2,12,JoinHeavy,2,Q5,SELECT,105.4179,True
2,12,JoinHeavy,3,Q3,SELECT,243.3802,True
2,12,JoinHeavy,4,Q7,SELECT,138.894,True
2,12,JoinHeavy,5,Q10,SELECT,125.7615,True
2,12,JoinHeavy,6,Q10,SELECT,126.8332,True
2,12,JoinHeavy,7,Q7,SELECT,139.0473,True
2,12,JoinHeavy,8,Q3,SELECT,242.8622,True
2,12,JoinHeavy,9,Q3,SELECT,243.3935,True
2,12,JoinHeavy,10,Q5,SELECT,99.2794,True
2,12,JoinHeavy,11,Q5,SELECT,99.5941,True
2,12,JoinHeavy,12,Q5,SELECT,100.2007,True
2,12,JoinHeavy,13,Q10,SELECT,127.6555,True
2,12,JoinHeavy,14,Q18,SELECT,2222.2725,True
2,12,JoinHeavy,15,Q10,SELECT,129.048,True
2,12,JoinHeavy,16,Q18,SELECT,2243.5753,True
2,12,JoinHeavy,17,Q5,SELECT,99.4278,True
2,12,JoinHeavy,18,Q5,SELECT,100.174,True
2,12,JoinHeavy,19,Q18,SELECT,2268.9897,True
2,12,JoinHeavy,20,Q18,SELECT,2256.5026,True
2,12,JoinHeavy,21,Q18,SELECT,2293.1311,True
2,12,JoinHeavy,22,I_customer,INSERT,2.042,True
2,12,JoinHeavy,23,I_customer,INSERT,0.1795,True
2,12,JoinHeavy,24,I_customer,INSERT,0.1716,True
2,12,JoinHeavy,25,I_customer,INSERT,0.1704,True
2,12,JoinHeavy,26,I_customer,INSERT,0.4821,True
2,12,JoinHeavy,27,I_customer,INSERT,0.1813,True
2,12,JoinHeavy,28,I_customer,INSERT,0.2232,True
2,12,JoinHeavy,29,I_customer,INSERT,0.218,True
2,12,JoinHeavy,30,I_customer,INSERT,0.2172,True
2,12,JoinHeavy,31,I_customer,INSERT,0.2193,True
2,12,JoinHeavy,32,I_customer,INSERT,0.2272,True
2,12,JoinHeavy,33,I_customer,INSERT,0.2246,True
2,12,JoinHeavy,34,I_customer,INSERT,0.2137,True
2,12,JoinHeavy,35,I_customer,INSERT,0.2222,True
2,12,JoinHeavy,36,I_customer,INSERT,0.2235,True
2,12,JoinHeavy,37,I_customer,INSERT,0.1703,True
2,12,JoinHeavy,38,I_customer,INSERT,0.1582,True
2,12,JoinHeavy,39,I_customer,INSERT,0.1653,True
2,13,JoinHeavy,0,Q3,SELECT,243.6233,True
2,13,JoinHeavy,1,Q7,SELECT,139.3491,True
2,13,JoinHeavy,2,Q3,SELECT,246.6367,True
2,13,JoinHeavy,3,Q10,SELECT,126.8044,True
2,13,JoinHeavy,4,Q3,SELECT,242.1637,True
2,13,JoinHeavy,5,Q3,SELECT,243.9191,True
2,13,JoinHeavy,6,Q5,SELECT,99.6226,True
2,13,JoinHeavy,7,Q3,SELECT,241.5852,True
2,13,JoinHeavy,8,Q18,SELECT,2215.0916,True
2,13,JoinHeavy,9,Q3,SELECT,242.697,True
2,13,JoinHeavy,10,Q5,SELECT,100.4292,True
2,13,JoinHeavy,11,Q7,SELECT,140.2307,True
2,13,JoinHeavy,12,Q10,SELECT,125.9662,True
2,13,JoinHeavy,13,Q5,SELECT,100.0849,True
2,13,JoinHeavy,14,Q10,SELECT,127.8618,True
2,13,JoinHeavy,15,Q18,SELECT,2256.8688,True
2,13,JoinHeavy,16,Q7,SELECT,139.093,True
2,13,JoinHeavy,17,Q18,SELECT,2246.3972,True
2,13,JoinHeavy,18,Q7,SELECT,140.9026,True
2,13,JoinHeavy,19,Q5,SELECT,99.9676,True
2,13,JoinHeavy,20,Q5,SELECT,99.6815,True
2,13,JoinHeavy,21,Q7,SELECT,138.9562,True
2,13,JoinHeavy,22,I_customer,INSERT,0.6208,True
2,13,JoinHeavy,23,I_customer,INSERT,0.2911,True
2,13,JoinHeavy,24,I_customer,INSERT,0.2525,True
2,13,JoinHeavy,25,I_customer,INSERT,0.2193,True
2,13,JoinHeavy,26,I_customer,INSERT,0.1939,True
2,13,JoinHeavy,27,I_customer,INSERT,0.185,True
2,13,JoinHeavy,28,I_customer,INSERT,0.1846,True
2,13,JoinHeavy,29,I_customer,INSERT,0.18,True
2,13,JoinHeavy,30,I_customer,INSERT,0.1785,True
2,13,JoinHeavy,31,I_customer,INSERT,0.178,True
2,13,JoinHeavy,32,I_customer,INSERT,0.1812,True
2,13,JoinHeavy,33,I_customer,INSERT,0.1734,True
2,13,JoinHeavy,34,I_customer,INSERT,0.19,True
2,13,JoinHeavy,35,I_customer,INSERT,0.1984,True
2,13,JoinHeavy,36,I_customer,INSERT,0.1912,True
2,13,JoinHeavy,37,I_customer,INSERT,0.1789,True
2,13,JoinHeavy,38,I_customer,INSERT,0.1599,True
2,13,JoinHeavy,39,I_customer,INSERT,0.1492,True
2,14,JoinHeavy,0,Q18,SELECT,2249.89,True
2,14,JoinHeavy,1,Q5,SELECT,100.7611,True
2,14,JoinHeavy,2,Q7,SELECT,138.2347,True
2,14,JoinHeavy,3,Q3,SELECT,241.2947,True
2,14,JoinHeavy,4,Q7,SELECT,139.6282,True
2,14,JoinHeavy,5,Q7,SELECT,139.8936,True
2,14,JoinHeavy,6,Q3,SELECT,242.0011,True
2,14,JoinHeavy,7,Q10,SELECT,125.418,True
2,14,JoinHeavy,8,Q10,SELECT,127.9954,True
2,14,JoinHeavy,9,Q5,SELECT,101.4979,True
2,14,JoinHeavy,10,Q3,SELECT,241.0551,True
2,14,JoinHeavy,11,Q10,SELECT,126.5678,True
2,14,JoinHeavy,12,Q5,SELECT,99.3916,True
2,14,JoinHeavy,13,Q5,SELECT,100.9833,True
2,14,JoinHeavy,14,Q3,SELECT,242.3624,True
2,14,JoinHeavy,15,Q7,SELECT,140.2688,True
2,14,JoinHeavy,16,Q10,SELECT,125.7417,True
2,14,JoinHeavy,17,Q5,SELECT,98.9613,True
2,14,JoinHeavy,18,Q5,SELECT,100.4397,True
2,14,JoinHeavy,19,Q7,SELECT,139.233,True
2,14,JoinHeavy,20,Q3,SELECT,241.6975,True
2,14,JoinHeavy,21,Q3,SELECT,242.5429,True
2,14,JoinHeavy,22,I_customer,INSERT,1.05,True
2,14,JoinHeavy,23,I_customer,INSERT,0.2205,True
2,14,JoinHeavy,24,I_customer,INSERT,0.2595,True
2,14,JoinHeavy,25,I_customer,INSERT,0.2703,True
2,14,JoinHeavy,26,I_customer,INSERT,0.2374,True
2,14,JoinHeavy,27,I_customer,INSERT,0.2043,True
2,14,JoinHeavy,28,I_customer,INSERT,0.1924,True
2,14,JoinHeavy,29,I_customer,INSERT,0.1869,True
2,14,JoinHeavy,30,I_customer,INSERT,0.1845,True
2,14,JoinHeavy,31,I_customer,INSERT,0.1778,True
2,14,JoinHeavy,32,I_customer,INSERT,0.1773,True
2,14,JoinHeavy,33,I_customer,INSERT,0.1781,True
2,14,JoinHeavy,34,I_customer,INSERT,0.1783,True
2,14,JoinHeavy,35,I_customer,INSERT,0.177,True
2,14,JoinHeavy,36,I_customer,INSERT,0.1784,True
2,14,JoinHeavy,37,I_customer,INSERT,0.2068,True
2,14,JoinHeavy,38,I_customer,INSERT,0.1649,True
2,14,JoinHeavy,39,I_customer,INSERT,0.1822,True
2,15,JoinHeavy,0,Q3,SELECT,245.8414,True
2,15,JoinHeavy,1,Q5,SELECT,101.0211,True
2,15,JoinHeavy,2,Q5,SELECT,99.2807,True
2,15,JoinHeavy,3,Q5,SELECT,98.6198,True
2,15,JoinHeavy,4,Q7,SELECT,138.0571,True
2,15,JoinHeavy,5,Q3,SELECT,240.7173,True
2,15,JoinHeavy,6,Q7,SELECT,137.964,True
2,15,JoinHeavy,7,Q5,SELECT,99.1989,True
2,15,JoinHeavy,8,Q3,SELECT,243.9121,True
2,15,JoinHeavy,9,Q10,SELECT,126.8417,True
2,15,JoinHeavy,10,Q3,SELECT,241.8446,True
2,15,JoinHeavy,11,Q7,SELECT,139.6217,True
2,15,JoinHeavy,12,Q10,SELECT,126.4937,True
2,15,JoinHeavy,13,Q7,SELECT,139.6515,True
2,15,JoinHeavy,14,Q3,SELECT,245.399,True
2,15,JoinHeavy,15,Q7,SELECT,139.3045,True
2,15,JoinHeavy,16,Q7,SELECT,139.731,True
2,15,JoinHeavy,17,Q18,SELECT,2165.7531,True
2,15,JoinHeavy,18,Q10,SELECT,126.6207,True
2,15,JoinHeavy,19,Q3,SELECT,243.1886,True
2,15,JoinHeavy,20,Q5,SELECT,100.4854,True
2,15,JoinHeavy,21,Q10,SELECT,126.6648,True
2,15,JoinHeavy,22,I_customer,INSERT,0.4068,True
2,15,JoinHeavy,23,I_customer,INSERT,0.1845,True
2,15,JoinHeavy,24,I_customer,INSERT,0.2135,True
2,15,JoinHeavy,25,I_customer,INSERT,0.2279,True
2,15,JoinHeavy,26,I_customer,INSERT,0.2184,True
2,15,JoinHeavy,27,I_customer,INSERT,0.2155,True
2,15,JoinHeavy,28,I_customer,INSERT,0.2187,True
2,15,JoinHeavy,29,I_customer,INSERT,0.48,True
2,15,JoinHeavy,30,I_customer,INSERT,0.2033,True
2,15,JoinHeavy,31,I_customer,INSERT,0.1712,True
2,15,JoinHeavy,32,I_customer,INSERT,0.1811,True
2,15,JoinHeavy,33,I_customer,INSERT,0.1748,True
2,15,JoinHeavy,34,I_customer,INSERT,0.1715,True
2,15,JoinHeavy,35,I_customer,INSERT,0.1733,True
2,15,JoinHeavy,36,I_customer,INSERT,0.2,True
2,15,JoinHeavy,37,I_customer,INSERT,0.2474,True
2,15,JoinHeavy,38,I_customer,INSERT,0.2189,True
2,15,JoinHeavy,39,I_customer,INSERT,0.208,True
2,16,Procurement,0,D_orders,DELETE,0.2842,True
2,16,Procurement,1,D_orders,DELETE,0.2183,True
2,16,Procurement,2,D_orders,DELETE,0.1625,True
2,16,Procurement,3,D_orders,DELETE,0.1512,True
2,16,Procurement,4,Q11,SELECT,52.6229,True
2,16,Procurement,5,Q17,SELECT,1029.9939,True
2,16,Procurement,6,Q1,SELECT,529.1366,True
2,16,Procurement,7,Q11,SELECT,51.042,True
2,16,Procurement,8,Q17,SELECT,1036.6161,True
2,16,Procurement,9,Q11,SELECT,51.1282,True
2,16,Procurement,10,Q17,SELECT,1039.4557,True
2,16,Procurement,11,Q11,SELECT,51.6309,True
2,16,Procurement,12,Q17,SELECT,1040.2199,True
2,16,Procurement,13,Q6,SELECT,165.4275,True
2,16,Procurement,14,Q17,SELECT,1032.6698,True
2,16,Procurement,15,Q1,SELECT,523.518,True
2,16,Procurement,16,Q17,SELECT,1028.1948,True
2,16,Procurement,17,Q11,SELECT,51.3553,True
2,16,Procurement,18,Q6,SELECT,165.2002,True
2,16,Procurement,19,Q11,SELECT,50.6573,True
2,16,Procurement,20,Q11,SELECT,51.7979,True
2,16,Procurement,21,Q11,SELECT,51.0736,True
2,16,Procurement,22,Q11,SELECT,50.7807,True
2,16,Procurement,23,Q17,SELECT,1025.6166,True
2,16,Procurement,24,Q14,SELECT,79.6971,True
2,17,Procurement,0,D_orders,DELETE,0.4576,True
2,17,Procurement,1,D_orders,DELETE,1.2102,True
2,17,Procurement,2,D_orders,DELETE,0.2295,True
2,17,Procurement,3,D_orders,DELETE,0.1305,True
2,17,Procurement,4,Q17,SELECT,1029.979,True
2,17,Procurement,5,Q14,SELECT,79.4704,True
2,17,Procurement,6,Q1,SELECT,525.8432,True
2,17,Procurement,7,Q17,SELECT,1063.6868,True
2,17,Procurement,8,Q1,SELECT,526.9348,True
2,17,Procurement,9,Q14,SELECT,79.0773,True
2,17,Procurement,10,Q1,SELECT,528.1127,True
2,17,Procurement,11,Q6,SELECT,164.6355,True
2,17,Procurement,12,Q11,SELECT,50.6099,True
2,17,Procurement,13,Q17,SELECT,1034.5264,True
2,17,Procurement,14,Q11,SELECT,50.7236,True
2,17,Procurement,15,Q14,SELECT,78.309,True
2,17,Procurement,16,Q17,SELECT,1032.5782,True
2,17,Procurement,17,Q11,SELECT,51.2418,True
2,17,Procurement,18,Q6,SELECT,166.8893,True
2,17,Procurement,19,Q11,SELECT,50.3633,True
2,17,Procurement,20,Q14,SELECT,77.9871,True
2,17,Procurement,21,Q11,SELECT,51.6609,True
2,17,Procurement,22,Q11,SELECT,51.1781,True
2,17,Procurement,23,Q14,SELECT,78.1137,True
2,17,Procurement,24,Q11,SELECT,50.6587,True
2,18,Procurement,0,D_orders,DELETE,0.4486,True
2,18,Procurement,1,D_orders,DELETE,0.1672,True
2,18,Procurement,2,D_orders,DELETE,0.1769,True
2,18,Procurement,3,D_orders,DELETE,1.1369,True
2,18,Procurement,4,Q17,SELECT,1020.6262,True
2,18,Procurement,5,Q6,SELECT,164.6398,True
2,18,Procurement,6,Q6,SELECT,164.8065,True
2,18,Procurement,7,Q1,SELECT,524.3831,True
2,18,Procurement,8,Q6,SELECT,166.5618,True
2,18,Procurement,9,Q6,SELECT,164.0105,True
2,18,Procurement,10,Q17,SELECT,1014.744,True
2,18,Procurement,11,Q14,SELECT,79.6874,True
2,18,Procurement,12,Q17,SELECT,1038.7556,True
2,18,Procurement,13,Q6,SELECT,164.5785,True
2,18,Procurement,14,Q17,SELECT,1019.7247,True
2,18,Procurement,15,Q1,SELECT,526.9323,True
2,18,Procurement,16,Q17,SELECT,1028.6246,True
2,18,Procurement,17,Q1,SELECT,524.5743,True
2,18,Procurement,18,Q6,SELECT,164.3679,True
2,18,Procurement,19,Q17,SELECT,1039.1385,True
2,18,Procurement,20,Q6,SELECT,165.0776,True
2,18,Procurement,21,Q17,SELECT,1026.0758,True
2,18,Procurement,22,Q11,SELECT,51.1197,True
2,18,Procurement,23,Q11,SELECT,51.398,True
2,18,Procurement,24,Q14,SELECT,77.8958,True
2,19,Procurement,0,D_orders,DELETE,0.2877,True
2,19,Procurement,1,D_orders,DELETE,0.1211,True
2,19,Procurement,2,D_orders,DELETE,0.547,True
2,19,Procurement,3,D_orders,DELETE,0.1367,True
2,19,Procurement,4,Q1,SELECT,523.749,True
2,19,Procurement,5,Q11,SELECT,51.8886,True
2,19,Procurement,6,Q11,SELECT,51.5365,True
2,19,Procurement,7,Q14,SELECT,79.0682,True
2,19,Procurement,8,Q17,SELECT,1007.7607,True
2,19,Procurement,9,Q17,SELECT,1020.2303,True
2,19,Procurement,10,Q1,SELECT,516.4147,True
2,19,Procurement,11,Q6,SELECT,166.1834,True
2,19,Procurement,12,Q11,SELECT,52.0091,True
2,19,Procurement,13,Q11,SELECT,50.9,True
2,19,Procurement,14,Q6,SELECT,165.6777,True
2,19,Procurement,15,Q17,SELECT,1037.4827,True
2,19,Procurement,16,Q1,SELECT,526.0171,True
2,19,Procurement,17,Q11,SELECT,51.5441,True
2,19,Procurement,18,Q14,SELECT,78.7305,True
2,19,Procurement,19,Q6,SELECT,165.777,True
2,19,Procurement,20,Q14,SELECT,78.3349,True
2,19,Procurement,21,Q17,SELECT,1033.5652,True
2,19,Procurement,22,Q11,SELECT,50.9115,True
