run,window,phase,seq,query,op_type,exec_ms,ok
1,1,Reporting,23,Q12,SELECT,927.902,True
1,1,Reporting,24,U_orders,UPDATE,0.5052,True
1,1,Reporting,25,Q1,SELECT,1555.6832,True
1,1,Reporting,26,Q6,SELECT,506.0549,True
1,1,Reporting,27,Q12,SELECT,923.8654,True
1,1,Reporting,28,Q1,SELECT,1562.3484,True
1,1,Reporting,29,Q14,SELECT,508.8233,True
1,2,Reporting,0,Q12,SELECT,938.3908,True
1,2,Reporting,1,U_orders,UPDATE,0.7045,True
1,2,Reporting,2,Q14,SELECT,509.8573,True
1,2,Reporting,3,Q6,SELECT,508.4797,True
1,2,Reporting,4,Q12,SELECT,920.4977,True
1,2,Reporting,5,Q6,SELECT,505.863,True
1,2,Reporting,6,Q14,SELECT,511.1064,True
1,2,Reporting,7,Q1,SELECT,1548.0971,True
1,2,Reporting,8,Q1,SELECT,1559.6207,True
1,2,Reporting,9,Q4,SELECT,258.7198,True
1,2,Reporting,10,U_orders,UPDATE,0.7757,True
1,2,Reporting,11,Q1,SELECT,1534.0552,True
1,2,Reporting,12,Q4,SELECT,261.3386,True
1,2,Reporting,13,Q12,SELECT,932.2758,True
1,2,Reporting,14,Q1,SELECT,1551.3866,True
1,2,Reporting,15,Q6,SELECT,503.72,True
1,2,Reporting,16,Q1,SELECT,1564.0235,True
1,2,Reporting,17,U_orders,UPDATE,0.7896,True
1,2,Reporting,18,Q1,SELECT,1560.9051,True
1,2,Reporting,19,Q1,SELECT,1554.89,True
1,2,Reporting,20,Q12,SELECT,930.2963,True
1,2,Reporting,21,Q12,SELECT,916.373,True
1,2,Reporting,22,Q12,SELECT,915.2234,True
1,2,Reporting,23,U_orders,UPDATE,0.7472,True
1,2,Reporting,24,Q1,SELECT,1518.4939,True
1,2,Reporting,25,U_orders,UPDATE,0.3151,True
1,2,Reporting,26,Q1,SELECT,1529.5143,True
1,2,Reporting,27,Q4,SELECT,254.9257,True
1,2,Reporting,28,Q6,SELECT,507.6272,True
1,2,Reporting,29,U_orders,UPDATE,0.4103,True
1,3,Reporting,0,Q14,SELECT,509.4963,True
1,3,Reporting,1,U_orders,UPDATE,0.7732,True
1,3,Reporting,2,Q12,SELECT,926.7662,True
1,3,Reporting,3,Q6,SELECT,512.2439,True
1,3,Reporting,4,Q6,SELECT,506.9625,True
1,3,Reporting,5,Q1,SELECT,1555.7284,True
1,3,Reporting,6,U_orders,UPDATE,0.3559,True
1,3,Reporting,7,Q6,SELECT,508.9378,True
1,3,Reporting,8,U_orders,UPDATE,0.7742,True
1,3,Reporting,9,U_orders,UPDATE,0.2493,True
1,3,Reporting,10,Q14,SELECT,510.5242,True
1,3,Reporting,11,Q1,SELECT,1542.9431,True
1,3,Reporting,12,Q14,SELECT,511.1156,True
1,3,Reporting,13,Q6,SELECT,508.6543,True
1,3,Reporting,14,Q14,SELECT,516.2472,True
1,3,Reporting,15,U_orders,UPDATE,0.6308,True
1,3,Reporting,16,Q6,SELECT,506.8022,True
1,3,Reporting,17,Q6,SELECT,506.9308,True
1,3,Reporting,18,Q14,SELECT,514.5843,True
1,3,Reporting,19,Q14,SELECT,511.6018,True
1,3,Reporting,20,Q1,SELECT,1562.2397,True
1,3,Reporting,21,Q14,SELECT,514.3135,True
1,3,Reporting,22,Q1,SELECT,1563.6433,True
1,3,Reporting,23,U_orders,UPDATE,1.3848,True
1,3,Reporting,24,Q1,SELECT,1546.2642,True
1,3,Reporting,25,Q6,SELECT,508.1457,True
1,3,Reporting,26,Q1,SELECT,1543.1003,True
1,3,Reporting,27,Q1,SELECT,1571.9442,True
1,3,Reporting,28,Q1,SELECT,1588.8204,True
1,3,Reporting,29,Q12,SELECT,906.8813,True
1,4,Reporting,0,Q1,SELECT,1584.7991,True
1,4,Reporting,1,Q12,SELECT,936.6347,True
1,4,Reporting,2,Q4,SELECT,263.26,True
1,4,Reporting,3,Q6,SELECT,507.8175,True
1,4,Reporting,4,Q6,SELECT,510.7027,True
1,4,Reporting,5,Q14,SELECT,514.9193,True
1,4,Reporting,6,Q6,SELECT,506.5367,True
1,4,Reporting,7,Q12,SELECT,934.2299,True
1,4,Reporting,8,Q14,SELECT,517.5741,True
1,4,Reporting,9,Q14,SELECT,514.5088,True
1,4,Reporting,10,Q1,SELECT,1564.7545,True
1,4,Reporting,11,U_orders,UPDATE,1.323,True
1,4,Reporting,12,Q1,SELECT,1572.4334,True
1,4,Reporting,13,U_orders,UPDATE,1.3848,True
1,4,Reporting,14,Q6,SELECT,509.476,True
1,4,Reporting,15,Q14,SELECT,509.4778,True
1,4,Reporting,16,Q14,SELECT,509.2173,True
1,4,Reporting,17,U_orders,UPDATE,0.781,True
1,4,Reporting,18,Q4,SELECT,267.5041,True
1,4,Reporting,19,Q1,SELECT,1559.196,True
1,4,Reporting,20,Q14,SELECT,515.135,True
1,4,Reporting,21,U_orders,UPDATE,1.394,True
1,4,Reporting,22,Q1,SELECT,1550.5325,True
1,4,Reporting,23,U_orders,UPDATE,0.5414,True
1,4,Reporting,24,Q1,SELECT,1565.8423,True
1,4,Reporting,25,U_orders,UPDATE,0.3478,True
1,4,Reporting,26,Q1,SELECT,1549.2394,True
1,4,Reporting,27,Q1,SELECT,1688.9057,True
1,4,Reporting,28,Q12,SELECT,1043.8948,True
1,4,Reporting,29,Q4,SELECT,279.74,True
1,5,Reporting,0,Q12,SELECT,966.1128,True
1,5,Reporting,1,U_orders,UPDATE,0.4635,True
1,5,Reporting,2,U_orders,UPDATE,0.2872,True
1,5,Reporting,3,Q1,SELECT,1563.325,True
1,5,Reporting,4,Q1,SELECT,1569.6981,True
1,5,Reporting,5,Q6,SELECT,526.887,True
1,5,Reporting,6,Q4,SELECT,269.1896,True
1,5,Reporting,7,Q4,SELECT,262.0493,True
1,5,Reporting,8,Q12,SELECT,968.427,True
1,5,Reporting,9,Q4,SELECT,276.2652,True
1,5,Reporting,10,Q12,SELECT,950.0365,True
1,5,Reporting,11,Q14,SELECT,517.6728,True
1,5,Reporting,12,Q1,SELECT,1538.8373,True
1,5,Reporting,13,Q12,SELECT,942.6327,True
1,5,Reporting,14,Q1,SELECT,1585.4748,True
1,5,Reporting,15,Q6,SELECT,522.1657,True
1,5,Reporting,16,U_orders,UPDATE,0.7956,True
1,5,Reporting,17,U_orders,UPDATE,0.2569,True
1,5,Reporting,18,Q1,SELECT,1587.5817,True
1,5,Reporting,19,Q14,SELECT,524.8253,True
1,5,Reporting,20,Q12,SELECT,945.5672,True
1,5,Reporting,21,U_orders,UPDATE,0.2956,True
1,5,Reporting,22,Q1,SELECT,1589.9483,True
1,5,Reporting,23,Q14,SELECT,513.6686,True
1,5,Reporting,24,U_orders,UPDATE,0.5982,True
1,5,Reporting,25,Q6,SELECT,510.5953,True
1,5,Reporting,26,Q1,SELECT,1562.1693,True
1,5,Reporting,27,Q6,SELECT,513.8017,True
1,5,Reporting,28,Q1,SELECT,1573.1816,True
1,5,Reporting,29,Q6,SELECT,523.2426,True
1,6,Reporting,0,Q6,SELECT,519.2835,True
1,6,Reporting,1,Q14,SELECT,519.2155,True
1,6,Reporting,2,Q6,SELECT,514.4158,True
1,6,Reporting,3,Q14,SELECT,524.9503,True
1,6,Reporting,4,Q4,SELECT,281.012,True
1,6,Reporting,5,Q14,SELECT,525.3551,True
1,6,Reporting,6,Q1,SELECT,1598.4399,True
1,6,Reporting,7,U_orders,UPDATE,0.398,True
1,6,Reporting,8,Q14,SELECT,546.399,True
1,6,Reporting,9,Q14,SELECT,524.6009,True
1,6,Reporting,10,Q1,SELECT,1572.2595,True
1,6,Reporting,11,Q6,SELECT,511.981,True
1,6,Reporting,12,Q14,SELECT,508.4146,True
1,6,Reporting,13,Q1,SELECT,1568.3982,True
1,6,Reporting,14,Q1,SELECT,1561.1341,True
1,6,Reporting,15,U_orders,UPDATE,0.5601,True
1,6,Reporting,16,Q6,SELECT,513.1145,True
1,6,Reporting,17,Q12,SELECT,953.9505,True
1,6,Reporting,18,Q6,SELECT,519.997,True
1,6,Reporting,19,Q6,SELECT,512.2628,True
1,6,Reporting,20,U_orders,UPDATE,0.7875,True
1,6,Reporting,21,Q1,SELECT,1539.2696,True
1,6,Reporting,22,Q6,SELECT,522.1733,True
1,6,Reporting,23,Q6,SELECT,503.4396,True
1,6,Reporting,24,U_orders,UPDATE,0.4526,True
1,6,Reporting,25,Q4,SELECT,265.0909,True
1,6,Reporting,26,Q1,SELECT,1609.5711,True
1,6,Reporting,27,U_orders,UPDATE,0.5055,True
1,6,Reporting,28,U_orders,UPDATE,0.4826,True
1,6,Reporting,29,Q1,SELECT,1637.0949,True
1,7,Reporting,0,U_orders,UPDATE,1.446,True
1,7,Reporting,1,Q6,SELECT,524.6102,True
1,7,Reporting,2,Q1,SELECT,1651.8399,True
1,7,Reporting,3,Q4,SELECT,273.6347,True
1,7,Reporting,4,Q14,SELECT,513.4366,True
1,7,Reporting,5,Q12,SELECT,951.5967,True
1,7,Reporting,6,Q6,SELECT,519.8155,True
1,7,Reporting,7,Q14,SELECT,522.4811,True
1,7,Reporting,8,Q6,SELECT,516.1528,True
1,7,Reporting,9,Q12,SELECT,931.9893,True
1,7,Reporting,10,U_orders,UPDATE,0.6564,True
1,7,Reporting,11,Q6,SELECT,513.9995,True
1,7,Reporting,12,U_orders,UPDATE,1.2906,True
1,7,Reporting,13,Q1,SELECT,1587.5355,True
1,7,Reporting,14,U_orders,UPDATE,1.2967,True
1,7,Reporting,15,Q14,SELECT,525.0074,True
1,7,Reporting,16,Q14,SELECT,514.7618,True
1,7,Reporting,17,Q12,SELECT,929.1201,True
1,7,Reporting,18,Q4,SELECT,266.5562,True
1,7,Reporting,19,U_orders,UPDATE,1.3282,True
1,7,Reporting,20,U_orders,UPDATE,0.4358,True
1,7,Reporting,21,Q14,SELECT,519.2813,True
1,7,Reporting,22,Q4,SELECT,271.5382,True
1,7,Reporting,23,Q1,SELECT,1609.1385,True
1,7,Reporting,24,Q1,SELECT,1677.7524,True
1,7,Reporting,25,Q14,SELECT,546.6373,True
1,7,Reporting,26,Q12,SELECT,949.3002,True
1,7,Reporting,27,Q1,SELECT,1658.7019,True
1,7,Reporting,28,Q14,SELECT,541.6161,True
1,7,Reporting,29,Q1,SELECT,1690.4869,True
1,8,JoinHeavy,0,Q3,SELECT,785.6226,True
1,8,JoinHeavy,1,Q7,SELECT,420.7036,True
1,8,JoinHeavy,2,Q18,SELECT,5857.8022,True
1,8,JoinHeavy,3,Q7,SELECT,458.4287,True
1,8,JoinHeavy,4,Q5,SELECT,325.442,True
1,8,JoinHeavy,5,Q5,SELECT,311.1398,True
1,8,JoinHeavy,6,Q3,SELECT,735.8442,True
1,8,JoinHeavy,7,Q10,SELECT,821.2066,True
1,8,JoinHeavy,8,Q5,SELECT,317.4918,True
1,8,JoinHeavy,9,Q10,SELECT,814.7818,True
1,8,JoinHeavy,10,Q3,SELECT,743.0822,True
1,8,JoinHeavy,11,Q3,SELECT,750.1171,True
1,8,JoinHeavy,12,Q10,SELECT,826.3281,True
1,8,JoinHeavy,13,Q10,SELECT,809.9036,True
1,8,JoinHeavy,14,Q7,SELECT,420.4464,True
1,8,JoinHeavy,15,Q3,SELECT,747.2026,True
1,8,JoinHeavy,16,Q5,SELECT,310.9172,True
1,8,JoinHeavy,17,Q5,SELECT,314.0115,True
1,8,JoinHeavy,18,Q5,SELECT,307.2239,True
1,8,JoinHeavy,19,Q10,SELECT,836.3857,True
1,8,JoinHeavy,20,Q18,SELECT,5664.8211,True
1,8,JoinHeavy,21,Q5,SELECT,303.7586,True
1,8,JoinHeavy,22,I_customer,INSERT,3.6888,True
1,8,JoinHeavy,23,I_customer,INSERT,0.308,True
1,8,JoinHeavy,24,I_customer,INSERT,0.2548,True
1,8,JoinHeavy,25,I_customer,INSERT,0.25,True
1,8,JoinHeavy,26,I_customer,INSERT,0.2392,True
1,8,JoinHeavy,27,I_customer,INSERT,0.2236,True
1,8,JoinHeavy,28,I_customer,INSERT,0.3837,True
1,8,JoinHeavy,29,I_customer,INSERT,0.2441,True
1,8,JoinHeavy,30,I_customer,INSERT,0.22,True
1,8,JoinHeavy,31,I_customer,INSERT,0.2331,True
1,8,JoinHeavy,32,I_customer,INSERT,0.2626,True
1,8,JoinHeavy,33,I_customer,INSERT,0.285,True
1,8,JoinHeavy,34,I_customer,INSERT,0.2368,True
1,8,JoinHeavy,35,I_customer,INSERT,0.2289,True
1,8,JoinHeavy,36,I_customer,INSERT,0.22,True
1,8,JoinHeavy,37,I_customer,INSERT,0.2293,True
1,8,JoinHeavy,38,I_customer,INSERT,0.2728,True
1,8,JoinHeavy,39,I_customer,INSERT,0.2658,True
1,9,JoinHeavy,0,Q7,SELECT,423.7026,True
1,9,JoinHeavy,1,Q18,SELECT,5726.6803,True
1,9,JoinHeavy,2,Q10,SELECT,847.2606,True
1,9,JoinHeavy,3,Q10,SELECT,837.3366,True
1,9,JoinHeavy,4,Q18,SELECT,5767.5605,True
1,9,JoinHeavy,5,Q5,SELECT,335.9483,True
1,9,JoinHeavy,6,Q3,SELECT,751.0633,True
1,9,JoinHeavy,7,Q10,SELECT,821.0408,True
1,9,JoinHeavy,8,Q10,SELECT,844.048,True
1,9,JoinHeavy,9,Q5,SELECT,327.5293,True
1,9,JoinHeavy,10,Q3,SELECT,774.6216,True
1,9,JoinHeavy,11,Q10,SELECT,809.839,True
1,9,JoinHeavy,12,Q3,SELECT,720.6363,True
1,9,JoinHeavy,13,Q3,SELECT,721.6695,True
1,9,JoinHeavy,14,Q3,SELECT,725.0436,True
1,9,JoinHeavy,15,Q3,SELECT,735.9868,True
1,9,JoinHeavy,16,Q7,SELECT,413.3343,True
1,9,JoinHeavy,17,Q18,SELECT,5457.2142,True
1,9,JoinHeavy,18,Q3,SELECT,724.354,True
1,9,JoinHeavy,19,Q5,SELECT,304.7938,True
1,9,JoinHeavy,20,Q10,SELECT,813.9125,True
1,9,JoinHeavy,21,Q5,SELECT,304.5012,True
1,9,JoinHeavy,22,I_customer,INSERT,0.5865,True
1,9,JoinHeavy,23,I_customer,INSERT,0.3005,True
1,9,JoinHeavy,24,I_customer,INSERT,0.303,True
1,9,JoinHeavy,25,I_customer,INSERT,0.2625,True
1,9,JoinHeavy,26,I_customer,INSERT,0.2268,True
1,9,JoinHeavy,27,I_customer,INSERT,0.2211,True
1,9,JoinHeavy,28,I_customer,INSERT,0.2483,True
1,9,JoinHeavy,29,I_customer,INSERT,0.2414,True
1,9,JoinHeavy,30,I_customer,INSERT,0.235,True
1,9,JoinHeavy,31,I_customer,INSERT,0.2754,True
1,9,JoinHeavy,32,I_customer,INSERT,0.2246,True
1,9,JoinHeavy,33,I_customer,INSERT,0.2411,True
1,9,JoinHeavy,34,I_customer,INSERT,0.225,True
1,9,JoinHeavy,35,I_customer,INSERT,0.2237,True
1,9,JoinHeavy,36,I_customer,INSERT,0.2188,True
1,9,JoinHeavy,37,I_customer,INSERT,0.232,True
1,9,JoinHeavy,38,I_customer,INSERT,0.2174,True
1,9,JoinHeavy,39,I_customer,INSERT,0.2321,True
1,10,JoinHeavy,0,Q7,SELECT,417.6512,True
1,10,JoinHeavy,1,Q5,SELECT,301.6954,True
1,10,JoinHeavy,2,Q5,SELECT,305.3656,True
1,10,JoinHeavy,3,Q7,SELECT,416.1399,True
1,10,JoinHeavy,4,Q7,SELECT,414.2552,True
1,10,JoinHeavy,5,Q5,SELECT,305.4855,True
1,10,JoinHeavy,6,Q5,SELECT,302.3586,True
1,10,JoinHeavy,7,Q5,SELECT,303.2782,True
1,10,JoinHeavy,8,Q7,SELECT,434.6392,True
1,10,JoinHeavy,9,Q7,SELECT,415.9915,True
1,10,JoinHeavy,10,Q18,SELECT,5465.6094,True
1,10,JoinHeavy,11,Q7,SELECT,418.5043,True
1,10,JoinHeavy,12,Q10,SELECT,819.0463,True
1,10,JoinHeavy,13,Q3,SELECT,727.3391,True
1,10,JoinHeavy,14,Q3,SELECT,743.3441,True
1,10,JoinHeavy,15,Q3,SELECT,741.5183,True
1,10,JoinHeavy,16,Q10,SELECT,814.8704,True
1,10,JoinHeavy,17,Q5,SELECT,305.5487,True
1,10,JoinHeavy,18,Q5,SELECT,302.3152,True
1,10,JoinHeavy,19,Q5,SELECT,302.8254,True
1,10,JoinHeavy,20,Q3,SELECT,728.5808,True
1,10,JoinHeavy,21,Q7,SELECT,421.6279,True
1,10,JoinHeavy,22,I_customer,INSERT,1.2348,True
1,10,JoinHeavy,23,I_customer,INSERT,0.36,True
1,10,JoinHeavy,24,I_customer,INSERT,0.2702,True
1,10,JoinHeavy,25,I_customer,INSERT,0.2363,True
1,10,JoinHeavy,26,I_customer,INSERT,0.2274,True
1,10,JoinHeavy,27,I_customer,INSERT,0.2647,True
1,10,JoinHeavy,28,I_customer,INSERT,0.3968,True
1,10,JoinHeavy,29,I_customer,INSERT,0.2725,True
1,10,JoinHeavy,30,I_customer,INSERT,0.2701,True
1,10,JoinHeavy,31,I_customer,INSERT,0.2876,True
1,10,JoinHeavy,32,I_customer,INSERT,0.2679,True
1,10,JoinHeavy,33,I_customer,INSERT,0.2365,True
1,10,JoinHeavy,34,I_customer,INSERT,0.2231,True
1,10,JoinHeavy,35,I_customer,INSERT,0.2211,True
1,10,JoinHeavy,36,I_customer,INSERT,0.2236,True
1,10,JoinHeavy,37,I_customer,INSERT,0.2165,True
1,10,JoinHeavy,38,I_customer,INSERT,0.5795,True
1,10,JoinHeavy,39,I_customer,INSERT,0.2399,True
1,11,JoinHeavy,0,Q5,SELECT,305.1583,True
1,11,JoinHeavy,1,Q7,SELECT,418.192,True
1,11,JoinHeavy,2,Q3,SELECT,738.748,True
1,11,JoinHeavy,3,Q18,SELECT,5466.7728,True
1,11,JoinHeavy,4,Q3,SELECT,720.7556,True
1,11,JoinHeavy,5,Q5,SELECT,303.219,True
1,11,JoinHeavy,6,Q5,SELECT,303.9772,True
1,11,JoinHeavy,7,Q3,SELECT,719.1863,True
1,11,JoinHeavy,8,Q7,SELECT,414.1896,True
1,11,JoinHeavy,9,Q5,SELECT,302.4702,True
1,11,JoinHeavy,10,Q18,SELECT,5575.9254,True
1,11,JoinHeavy,11,Q5,SELECT,301.224,True
1,11,JoinHeavy,12,Q3,SELECT,720.7407,True
1,11,JoinHeavy,13,Q3,SELECT,736.0909,True
1,11,JoinHeavy,14,Q7,SELECT,411.2244,True
1,11,JoinHeavy,15,Q3,SELECT,730.4604,True
1,11,JoinHeavy,16,Q3,SELECT,735.2395,True
1,11,JoinHeavy,17,Q5,SELECT,299.3887,True
1,11,JoinHeavy,18,Q3,SELECT,717.1179,True
1,11,JoinHeavy,19,Q3,SELECT,719.8332,True
1,11,JoinHeavy,20,Q3,SELECT,719.1472,True
1,11,JoinHeavy,21,Q7,SELECT,414.1604,True
1,11,JoinHeavy,22,I_customer,INSERT,0.8212,True
1,11,JoinHeavy,23,I_customer,INSERT,0.3454,True
1,11,JoinHeavy,24,I_customer,INSERT,0.2742,True
1,11,JoinHeavy,25,I_customer,INSERT,0.2745,True
1,11,JoinHeavy,26,I_customer,INSERT,0.2346,True
1,11,JoinHeavy,27,I_customer,INSERT,0.275,True
1,11,JoinHeavy,28,I_customer,INSERT,0.278,True
1,11,JoinHeavy,29,I_customer,INSERT,0.2516,True
1,11,JoinHeavy,30,I_customer,INSERT,0.4453,True
1,11,JoinHeavy,31,I_customer,INSERT,0.2303,True
1,11,JoinHeavy,32,I_customer,INSERT,0.2349,True
1,11,JoinHeavy,33,I_customer,INSERT,0.2273,True
1,11,JoinHeavy,34,I_customer,INSERT,0.2208,True
1,11,JoinHeavy,35,I_customer,INSERT,0.2187,True
1,11,JoinHeavy,36,I_customer,INSERT,0.2051,True
1,11,JoinHeavy,37,I_customer,INSERT,0.2171,True
1,11,JoinHeavy,38,I_customer,INSERT,0.221,True
1,11,JoinHeavy,39,I_customer,INSERT,0.2301,True
1,12,JoinHeavy,0,Q3,SELECT,728.6006,True
1,12,JoinHeavy,1,Q5,SELECT,301.106,True
1,12,JoinHeavy,2,Q3,SELECT,715.9132,True
1,12,JoinHeavy,3,Q3,SELECT,735.703,True
1,12,JoinHeavy,4,Q7,SELECT,423.6937,True
1,12,JoinHeavy,5,Q3,SELECT,734.5807,True
1,12,JoinHeavy,6,Q10,SELECT,808.4228,True
1,12,JoinHeavy,7,Q3,SELECT,737.1472,True
1,12,JoinHeavy,8,Q7,SELECT,405.6815,True
1,12,JoinHeavy,9,Q7,SELECT,412.1612,True
1,12,JoinHeavy,10,Q5,SELECT,303.4754,True
1,12,JoinHeavy,11,Q3,SELECT,732.97,True
1,12,JoinHeavy,12,Q5,SELECT,302.1916,True
1,12,JoinHeavy,13,Q3,SELECT,716.3874,True
1,12,JoinHeavy,14,Q7,SELECT,421.7742,True
1,12,JoinHeavy,15,Q10,SELECT,834.4095,True
1,12,JoinHeavy,16,Q3,SELECT,750.866,True
1,12,JoinHeavy,17,Q10,SELECT,843.2598,True
1,12,JoinHeavy,18,Q18,SELECT,5803.5805,True
1,12,JoinHeavy,19,Q10,SELECT,866.3504,True
1,12,JoinHeavy,20,Q3,SELECT,770.7241,True
1,12,JoinHeavy,21,Q3,SELECT,744.4088,True
1,12,JoinHeavy,22,I_customer,INSERT,0.5737,True
1,12,JoinHeavy,23,I_customer,INSERT,0.1795,True
1,12,JoinHeavy,24,I_customer,INSERT,0.1505,True
1,12,JoinHeavy,25,I_customer,INSERT,0.1317,True
1,12,JoinHeavy,26,I_customer,INSERT,0.1357,True
1,12,JoinHeavy,27,I_customer,INSERT,0.1593,True
1,12,JoinHeavy,28,I_customer,INSERT,0.1306,True
1,12,JoinHeavy,29,I_customer,INSERT,0.138,True
1,12,JoinHeavy,30,I_customer,INSERT,0.1207,True
1,12,JoinHeavy,31,I_customer,INSERT,0.1183,True
1,12,JoinHeavy,32,I_customer,INSERT,0.1335,True
1,12,JoinHeavy,33,I_customer,INSERT,0.1127,True
1,12,JoinHeavy,34,I_customer,INSERT,0.1239,True
1,12,JoinHeavy,35,I_customer,INSERT,0.1182,True
1,12,JoinHeavy,36,I_customer,INSERT,0.1149,True
1,12,JoinHeavy,37,I_customer,INSERT,0.1132,True
1,12,JoinHeavy,38,I_customer,INSERT,0.1818,True
1,12,JoinHeavy,39,I_customer,INSERT,0.2586,True
1,13,JoinHeavy,0,Q3,SELECT,732.4759,True
1,13,JoinHeavy,1,Q5,SELECT,305.0695,True
1,13,JoinHeavy,2,Q10,SELECT,813.4767,True
1,13,JoinHeavy,3,Q5,SELECT,309.7825,True
1,13,JoinHeavy,4,Q3,SELECT,735.6099,True
1,13,JoinHeavy,5,Q10,SELECT,878.0418,True
1,13,JoinHeavy,6,Q5,SELECT,317.2909,True
1,13,JoinHeavy,7,Q3,SELECT,720.5204,True
1,13,JoinHeavy,8,Q7,SELECT,445.5755,True
1,13,JoinHeavy,9,Q7,SELECT,429.0192,True
1,13,JoinHeavy,10,Q5,SELECT,324.3583,True
1,13,JoinHeavy,11,Q5,SELECT,301.6357,True
1,13,JoinHeavy,12,Q3,SELECT,729.7284,True
1,13,JoinHeavy,13,Q3,SELECT,750.7443,True
1,13,JoinHeavy,14,Q5,SELECT,307.7072,True
1,13,JoinHeavy,15,Q10,SELECT,808.3656,True
1,13,JoinHeavy,16,Q3,SELECT,705.8384,True
1,13,JoinHeavy,17,Q10,SELECT,802.751,True
1,13,JoinHeavy,18,Q3,SELECT,703.5807,True
1,13,JoinHeavy,19,Q5,SELECT,292.9905,True
1,13,JoinHeavy,20,Q3,SELECT,732.5961,True
1,13,JoinHeavy,21,Q10,SELECT,787.1768,True
1,13,JoinHeavy,22,I_customer,INSERT,0.822,True
1,13,JoinHeavy,23,I_customer,INSERT,0.3086,True
1,13,JoinHeavy,24,I_customer,INSERT,0.2466,True
1,13,JoinHeavy,25,I_customer,INSERT,0.2725,True
1,13,JoinHeavy,26,I_customer,INSERT,0.2202,True
1,13,JoinHeavy,27,I_customer,INSERT,0.231,True
1,13,JoinHeavy,28,I_customer,INSERT,0.2488,True
1,13,JoinHeavy,29,I_customer,INSERT,0.3826,True
1,13,JoinHeavy,30,I_customer,INSERT,0.3091,True
1,13,JoinHeavy,31,I_customer,INSERT,0.3508,True
1,13,JoinHeavy,32,I_customer,INSERT,0.2478,True
1,13,JoinHeavy,33,I_customer,INSERT,0.2222,True
1,13,JoinHeavy,34,I_customer,INSERT,0.2046,True
1,13,JoinHeavy,35,I_customer,INSERT,0.1839,True
1,13,JoinHeavy,36,I_customer,INSERT,0.3499,True
1,13,JoinHeavy,37,I_customer,INSERT,0.1817,True
1,13,JoinHeavy,38,I_customer,INSERT,0.1567,True
1,13,JoinHeavy,39,I_customer,INSERT,0.1573,True
1,14,JoinHeavy,0,Q10,SELECT,806.9938,True
