run,window,phase,seq,query,op_type,exec_ms,ok,err,planning_ms,exec_ms_pg,rows_returned,shared_blks_hit,shared_blks_read,temp_blks_written
2,1,Reporting,32,Q14,SELECT,22.9731,True,,0.151,12.51,1,9229,0,0
2,1,Reporting,33,Q14,SELECT,19.885,True,,0.038,10.34,1,9229,0,0
2,1,Reporting,34,Q10,SELECT,105.6276,True,,0.329,54.208,20,142305,12,0
2,1,Reporting,35,Q14,SELECT,23.1476,True,,0.074,12.605,1,9229,0,0
2,1,Reporting,36,Q14,SELECT,20.7146,True,,0.039,10.465,1,9229,0,0
2,1,Reporting,37,Q12,SELECT,94.4401,True,,0.058,46.519,2,47564,0,0
2,1,Reporting,38,Q14,SELECT,22.2185,True,,0.074,12.199,1,9229,0,0
2,1,Reporting,39,Q12,SELECT,94.5011,True,,0.058,47.133,2,47564,0,0
2,1,Reporting,40,Q14,SELECT,23.0072,True,,0.062,12.348,1,9229,0,0
2,1,Reporting,41,Q14,SELECT,19.7757,True,,0.029,10.163,1,9229,0,0
2,1,Reporting,42,Q12,SELECT,93.6829,True,,0.054,46.593,2,47564,0,0
2,1,Reporting,43,Q14,SELECT,22.9258,True,,0.055,12.269,1,9229,0,0
2,1,Reporting,44,Q12,SELECT,93.8571,True,,0.049,46.638,2,47564,0,0
2,1,Reporting,45,Q12,SELECT,93.6687,True,,0.066,46.189,2,47564,0,0
2,1,Reporting,46,Q14,SELECT,22.1109,True,,0.064,12.113,1,9229,0,0
2,1,Reporting,47,Q14,SELECT,19.7582,True,,0.039,10.184,1,9229,0,0
2,2,Reporting,48,Q12,SELECT,99.6652,True,,0.355,48.623,2,47564,0,0
2,2,Reporting,49,Q12,SELECT,96.0942,True,,0.105,47.432,2,47564,0,0
2,2,Reporting,50,Q5,SELECT,120.8374,True,,0.673,65.846,5,225709,2202,0
2,2,Reporting,51,Q5,SELECT,110.773,True,,0.327,56.551,5,227908,0,0
2,2,Reporting,52,Q14,SELECT,23.4807,True,,0.148,13.287,1,9229,0,0
2,2,Reporting,53,Q12,SELECT,94.583,True,,0.055,46.935,2,47564,0,0
2,2,Reporting,54,Q12,SELECT,95.0184,True,,0.1,47.283,2,47564,0,0
2,2,Reporting,55,Q14,SELECT,22.2682,True,,0.075,12.22,1,9229,0,0
2,2,Reporting,56,Q14,SELECT,18.9831,True,,0.031,9.728,1,9229,0,0
2,2,Reporting,57,Q14,SELECT,20.4241,True,,0.032,10.255,1,9229,0,0
2,2,Reporting,58,Q14,SELECT,19.5928,True,,0.039,10.213,1,9229,0,0
2,2,Reporting,59,Q12,SELECT,94.1286,True,,0.051,46.673,2,47564,0,0
2,2,Reporting,60,Q12,SELECT,93.9356,True,,0.072,46.471,2,47564,0,0
2,2,Reporting,61,Q14,SELECT,23.1705,True,,0.062,12.512,1,9229,0,0
2,2,Reporting,62,Q14,SELECT,19.5265,True,,0.039,10.082,1,9229,0,0
2,2,Reporting,63,Q12,SELECT,94.6539,True,,0.047,47.015,2,47564,0,0
2,2,Reporting,64,Q6,SELECT,62.7273,True,,0.051,31.059,1,21115,0,0
2,2,Reporting,65,Q14,SELECT,22.3711,True,,0.08,12.159,1,9229,0,0
2,2,Reporting,66,Q12,SELECT,94.173,True,,0.057,46.537,2,47564,0,0
2,2,Reporting,67,Q12,SELECT,94.5518,True,,0.07,47.161,2,47564,0,0
2,3,Reporting,68,Q12,SELECT,96.8617,True,,0.393,47.88,2,47564,0,0
2,3,Reporting,69,Q14,SELECT,26.2416,True,,0.157,15.395,1,9229,0,0
2,3,Reporting,70,Q14,SELECT,21.0272,True,,0.034,10.358,1,9229,0,0
2,3,Reporting,71,Q14,SELECT,21.2731,True,,0.079,11.396,1,9229,0,0
2,3,Reporting,72,Q1,SELECT,954.5177,True,,0.055,486.242,4,23553,0,0
2,3,Reporting,73,Q1,SELECT,952.1318,True,,0.078,487.286,4,23553,0,0
2,3,Reporting,74,Q1,SELECT,943.5855,True,,0.074,479.922,4,23553,0,0
2,3,Reporting,75,Q14,SELECT,22.0546,True,,0.079,12.129,1,9229,0,0
2,3,Reporting,76,Q14,SELECT,18.7817,True,,0.029,9.766,1,9229,0,0
2,3,Reporting,77,Q14,SELECT,18.7287,True,,0.032,9.539,1,9229,0,0
2,3,Reporting,78,Q14,SELECT,19.021,True,,0.042,9.641,1,9229,0,0
2,3,Reporting,79,Q1,SELECT,945.38,True,,0.04,480.967,4,23553,0,0
2,3,Reporting,80,Q1,SELECT,943.7369,True,,0.054,479.831,4,23553,0,0
2,3,Reporting,81,Q1,SELECT,957.4045,True,,0.057,478.318,4,23553,0,0
2,3,Reporting,82,Q6,SELECT,61.9227,True,,0.048,31.221,1,21115,0,0
2,3,Reporting,83,Q14,SELECT,21.8704,True,,0.086,11.871,1,9229,0,0
2,3,Reporting,84,Q12,SELECT,93.917,True,,0.073,46.848,2,47564,0,0
2,3,Reporting,85,Q1,SELECT,1025.6577,True,,0.073,522.718,4,23553,0,0
2,3,Reporting,86,Q1,SELECT,997.5627,True,,0.049,534.27,4,23553,0,0
2,3,Reporting,87,Q14,SELECT,21.6238,True,,0.072,11.795,1,9229,0,0
2,3,Reporting,88,Q1,SELECT,947.7961,True,,0.034,480.974,4,23553,0,0
2,3,Reporting,89,Q1,SELECT,947.8068,True,,0.078,482.041,4,23553,0,0
2,3,Reporting,90,Q1,SELECT,947.9277,True,,0.062,480.322,4,23553,0,0
2,3,Reporting,91,Q14,SELECT,22.27,True,,0.084,12.193,1,9229,0,0
2,3,Reporting,92,Q14,SELECT,19.2272,True,,0.032,9.775,1,9229,0,0
2,3,Reporting,93,Q1,SELECT,956.4553,True,,0.036,488.087,4,23553,0,0
2,3,Reporting,94,Q12,SELECT,93.787,True,,0.105,46.747,2,47564,0,0
2,3,Reporting,95,Q1,SELECT,1132.546,True,,0.063,605.087,4,23553,0,0
2,3,Reporting,96,Q14,SELECT,23.2632,True,,0.08,12.58,1,9229,0,0
2,3,Reporting,97,Q14,SELECT,20.7963,True,,0.037,10.656,1,9229,0,0
2,3,Reporting,98,Q1,SELECT,1104.2247,True,,0.033,576.072,4,23553,0,0
2,3,Reporting,99,Q12,SELECT,93.5645,True,,0.081,46.405,2,47564,0,0
2,3,Reporting,100,Q1,SELECT,1114.6522,True,,0.064,584.607,4,23553,0,0
2,3,Reporting,101,Q14,SELECT,23.6523,True,,0.085,12.732,1,9229,0,0
2,3,Reporting,102,Q12,SELECT,92.7759,True,,0.062,45.979,2,47564,0,0
2,4,Reporting,103,Q1,SELECT,1102.9165,True,,0.258,602.811,4,23556,0,0
2,4,Reporting,104,Q6,SELECT,60.576,True,,0.051,30.341,1,21115,0,0
2,4,Reporting,105,Q1,SELECT,960.3144,True,,0.067,490.99,4,23553,0,0
2,4,Reporting,106,Q6,SELECT,60.809,True,,0.062,30.756,1,21115,0,0
2,4,Reporting,107,Q14,SELECT,23.4711,True,,0.211,12.527,1,9229,0,0
2,4,Reporting,108,Q14,SELECT,18.9605,True,,0.04,9.898,1,9229,0,0
2,4,Reporting,109,Q14,SELECT,18.5785,True,,0.04,9.439,1,9229,0,0
2,4,Reporting,110,Q6,SELECT,60.3344,True,,0.036,29.662,1,21115,0,0
2,4,Reporting,111,Q1,SELECT,944.8711,True,,0.071,486.156,4,23553,0,0
2,4,Reporting,112,Q12,SELECT,93.4549,True,,0.217,46.567,2,47564,0,0
2,4,Reporting,113,Q6,SELECT,61.2647,True,,0.062,30.429,1,21115,0,0
2,4,Reporting,114,Q14,SELECT,21.786,True,,0.075,11.887,1,9229,0,0
2,4,Reporting,115,Q6,SELECT,59.6376,True,,0.038,29.449,1,21115,0,0
2,4,Reporting,116,Q6,SELECT,58.3018,True,,0.038,29.246,1,21115,0,0
2,5,Reporting,117,Q6,SELECT,74.6971,True,,0.196,40.498,1,21115,0,0
2,5,Reporting,118,Q6,SELECT,67.0727,True,,0.054,33.261,1,21115,0,0
2,5,Reporting,119,Q1,SELECT,989.3249,True,,0.099,514.081,4,23556,0,0
2,5,Reporting,120,Q12,SELECT,93.9133,True,,0.252,46.389,2,47564,0,0
2,5,Reporting,121,Q6,SELECT,61.7608,True,,0.056,30.64,1,21115,0,0
2,5,Reporting,122,Q6,SELECT,58.9942,True,,0.043,29.782,1,21115,0,0
2,5,Reporting,123,Q14,SELECT,22.7564,True,,0.167,12.523,1,9229,0,0
2,5,Reporting,124,Q14,SELECT,18.9345,True,,0.037,9.747,1,9229,0,0
2,5,Reporting,125,Q6,SELECT,60.3776,True,,0.038,29.87,1,21115,0,0
2,5,Reporting,126,Q6,SELECT,59.8241,True,,0.039,29.361,1,21115,0,0
2,5,Reporting,127,Q12,SELECT,93.8107,True,,0.103,46.433,2,47564,0,0
2,5,Reporting,128,Q12,SELECT,92.8585,True,,0.084,46.127,2,47564,0,0
2,5,Reporting,129,Q12,SELECT,92.8979,True,,0.071,46.384,2,47564,0,0
2,5,Reporting,130,Q12,SELECT,92.4498,True,,0.069,45.83,2,47564,0,0
2,5,Reporting,131,Q6,SELECT,63.4135,True,,0.056,32.736,1,21115,0,0
2,5,Reporting,132,Q12,SELECT,93.5399,True,,0.086,46.279,2,47564,0,0
2,5,Reporting,133,Q6,SELECT,61.8541,True,,0.04,31.509,1,21115,0,0
2,5,Reporting,134,Q12,SELECT,93.4505,True,,0.095,46.331,2,47564,0,0
2,5,Reporting,135,Q6,SELECT,61.4697,True,,0.039,30.975,1,21115,0,0
2,5,Reporting,136,Q6,SELECT,60.2449,True,,0.038,29.998,1,21115,0,0
2,6,Reporting,137,Q14,SELECT,30.6377,True,,0.319,18.638,1,9229,0,0
2,6,Reporting,138,Q1,SELECT,975.6283,True,,0.064,502.514,4,23556,0,0
2,6,Reporting,139,Q1,SELECT,953.9558,True,,0.068,484.837,4,23553,0,0
2,6,Reporting,140,Q6,SELECT,59.5409,True,,0.052,29.497,1,21115,0,0
2,6,Reporting,141,Q14,SELECT,21.7707,True,,0.072,11.737,1,9229,0,0
2,6,Reporting,142,Q1,SELECT,939.7441,True,,0.035,478.021,4,23553,0,0
2,6,Reporting,143,Q14,SELECT,22.5278,True,,0.08,12.358,1,9229,0,0
2,6,Reporting,144,Q12,SELECT,94.8025,True,,0.221,47.087,2,47564,0,0
2,6,Reporting,145,Q1,SELECT,980.1692,True,,0.082,495.413,4,23553,0,0
2,6,Reporting,146,Q14,SELECT,22.0184,True,,0.069,11.675,1,9229,0,0
2,6,Reporting,147,Q14,SELECT,19.8793,True,,0.041,10.411,1,9229,0,0
2,6,Reporting,148,Q6,SELECT,60.0398,True,,0.033,30.037,1,21115,0,0
2,6,Reporting,149,Q6,SELECT,57.7828,True,,0.035,28.635,1,21115,0,0
2,6,Reporting,150,Q14,SELECT,22.2562,True,,0.065,11.832,1,9229,0,0
2,6,Reporting,151,Q14,SELECT,19.2162,True,,0.042,9.812,1,9229,0,0
2,6,Reporting,152,Q1,SELECT,975.3053,True,,0.04,496.417,4,23553,0,0
2,6,Reporting,153,Q1,SELECT,962.5453,True,,0.053,494.949,4,23553,0,0
2,6,Reporting,154,Q14,SELECT,23.3007,True,,0.083,12.754,1,9229,0,0
2,7,Reporting,155,Q6,SELECT,70.1807,True,,0.189,38.1,1,21115,0,0
2,7,Reporting,156,Q14,SELECT,24.167,True,,0.211,13.285,1,9229,0,0
2,7,Reporting,157,Q1,SELECT,981.795,True,,0.046,506.575,4,23556,0,0
2,7,Reporting,158,Q1,SELECT,966.2985,True,,0.063,490.106,4,23553,0,0
2,7,Reporting,159,Q1,SELECT,935.9315,True,,0.073,474.302,4,23553,0,0
2,7,Reporting,160,Q12,SELECT,94.0063,True,,0.243,46.253,2,47564,0,0
2,7,Reporting,161,Q6,SELECT,61.0698,True,,0.052,30.413,1,21115,0,0
2,7,Reporting,162,Q12,SELECT,93.7294,True,,0.093,46.75,2,47564,0,0
2,7,Reporting,163,Q3,SELECT,59.7681,True,,0.219,30.437,10,128300,10,0
2,7,Reporting,164,Q1,SELECT,976.1332,True,,0.066,485.022,4,23553,0,0
2,7,Reporting,165,Q1,SELECT,976.9861,True,,0.051,495.103,4,23553,0,0
2,7,Reporting,166,Q6,SELECT,60.7704,True,,0.038,30.677,1,21115,0,0
2,7,Reporting,167,Q12,SELECT,93.0411,True,,0.095,46.167,2,47564,0,0
2,7,Reporting,168,Q14,SELECT,22.8218,True,,0.054,12.229,1,9229,0,0
2,7,Reporting,169,Q6,SELECT,60.2947,True,,0.03,30.279,1,21115,0,0
2,7,Reporting,170,Q1,SELECT,949.637,True,,0.058,481.668,4,23553,0,0
2,7,Reporting,171,Q12,SELECT,93.5325,True,,0.078,46.243,2,47564,0,0
2,7,Reporting,172,Q6,SELECT,61.2958,True,,0.045,31.02,1,21115,0,0
2,7,Reporting,173,Q12,SELECT,93.095,True,,0.102,46.169,2,47564,0,0
2,7,Reporting,174,Q12,SELECT,92.7211,True,,0.08,45.981,2,47564,0,0
2,7,Reporting,175,Q6,SELECT,60.9219,True,,0.048,30.565,1,21115,0,0
2,7,Reporting,176,Q6,SELECT,60.003,True,,0.046,29.962,1,21115,0,0
2,7,Reporting,177,Q1,SELECT,963.077,True,,0.059,489.487,4,23553,0,0
2,7,Reporting,178,Q1,SELECT,936.3723,True,,0.073,474.451,4,23553,0,0
2,8,JoinHeavy,179,Q10,SELECT,109.0343,True,,0.56,54.953,20,142317,0,0
2,8,JoinHeavy,180,Q5,SELECT,117.1236,True,,0.497,63.591,5,227908,0,0
2,8,JoinHeavy,181,Q7,SELECT,187.0938,True,,0.323,100.0,4,290978,0,0
2,8,JoinHeavy,182,Q10,SELECT,104.5834,True,,0.231,52.971,20,142314,0,0
2,8,JoinHeavy,183,Q10,SELECT,104.753,True,,0.19,53.534,20,142314,0,0
2,8,JoinHeavy,184,Q7,SELECT,185.4741,True,,0.28,97.79,4,290978,0,0
2,8,JoinHeavy,185,Q7,SELECT,184.3791,True,,0.292,97.481,4,290978,0,0
2,8,JoinHeavy,186,Q10,SELECT,104.1823,True,,0.2,52.799,20,142314,0,0
2,8,JoinHeavy,187,Q5,SELECT,111.1803,True,,0.349,59.441,5,227908,0,0
2,8,JoinHeavy,188,Q5,SELECT,107.4855,True,,0.334,54.853,5,227908,0,0
2,8,JoinHeavy,189,Q7,SELECT,184.414,True,,0.307,97.768,4,290978,0,0
2,8,JoinHeavy,190,Q7,SELECT,182.8255,True,,0.273,96.51,4,290978,0,0
2,8,JoinHeavy,191,Q3,SELECT,59.245,True,,0.14,29.97,10,128307,0,0
2,8,JoinHeavy,192,Q10,SELECT,104.1641,True,,0.181,53.443,20,142314,0,0
2,8,JoinHeavy,193,Q7,SELECT,184.7899,True,,0.274,98.626,4,290978,0,0
2,8,JoinHeavy,194,Q7,SELECT,184.1895,True,,0.278,97.147,4,290978,0,0
2,8,JoinHeavy,195,Q5,SELECT,110.407,True,,0.362,58.273,5,227908,0,0
2,8,JoinHeavy,196,Q7,SELECT,184.818,True,,0.269,97.22,4,290978,0,0
2,8,JoinHeavy,197,Q5,SELECT,109.9877,True,,0.344,58.43,5,227908,0,0
2,8,JoinHeavy,198,Q7,SELECT,183.8953,True,,0.264,97.52,4,290978,0,0
2,9,JoinHeavy,199,Q3,SELECT,63.9405,True,,0.434,31.629,10,128310,0,0
2,9,JoinHeavy,200,Q7,SELECT,190.7276,True,,0.415,103.016,4,290981,0,0
2,9,JoinHeavy,201,Q5,SELECT,112.6205,True,,0.448,59.874,5,227908,0,0
2,9,JoinHeavy,202,Q7,SELECT,185.3727,True,,0.283,98.821,4,290978,0,0
2,9,JoinHeavy,203,Q3,SELECT,59.4941,True,,0.143,29.987,10,128307,0,0
2,9,JoinHeavy,204,Q7,SELECT,183.8842,True,,0.266,96.139,4,290978,0,0
2,9,JoinHeavy,205,Q10,SELECT,102.6469,True,,0.196,51.239,20,142314,0,0
2,9,JoinHeavy,206,Q5,SELECT,111.092,True,,0.385,59.733,5,227908,0,0
2,9,JoinHeavy,207,Q7,SELECT,183.1066,True,,0.319,98.783,4,290978,0,0
2,9,JoinHeavy,208,Q3,SELECT,59.0219,True,,0.141,29.903,10,128307,0,0
2,9,JoinHeavy,209,Q7,SELECT,192.0289,True,,0.264,96.767,4,290978,0,0
2,9,JoinHeavy,210,Q5,SELECT,114.69,True,,0.406,61.626,5,227908,0,0
2,9,JoinHeavy,211,Q18,SELECT,362.7293,True,,0.248,188.765,9,22666,0,0
2,9,JoinHeavy,212,Q5,SELECT,110.5814,True,,0.37,59.058,5,227908,0,0
2,9,JoinHeavy,213,Q5,SELECT,105.3518,True,,0.318,53.787,5,227908,0,0
2,9,JoinHeavy,214,Q3,SELECT,59.1243,True,,0.141,29.834,10,128307,0,0
2,9,JoinHeavy,215,Q3,SELECT,58.5642,True,,0.139,29.576,10,128307,0,0
2,9,JoinHeavy,216,Q7,SELECT,184.8213,True,,0.275,98.199,4,290978,0,0
2,9,JoinHeavy,217,Q3,SELECT,59.2427,True,,0.164,29.813,10,128307,0,0
2,9,JoinHeavy,218,Q3,SELECT,59.1395,True,,0.124,29.826,10,128307,0,0
2,10,JoinHeavy,219,Q5,SELECT,127.8817,True,,0.79,70.891,5,227914,0,0
2,10,JoinHeavy,220,Q5,SELECT,112.37,True,,0.37,58.617,5,227908,0,0
2,10,JoinHeavy,221,Q18,SELECT,368.553,True,,0.233,197.457,9,22669,0,0
2,10,JoinHeavy,222,Q5,SELECT,114.4641,True,,0.364,61.365,5,227908,0,0
2,10,JoinHeavy,223,Q5,SELECT,113.0682,True,,0.376,58.177,5,227908,0,0
2,10,JoinHeavy,224,Q18,SELECT,345.4367,True,,0.246,181.603,9,22666,0,0
2,10,JoinHeavy,225,Q5,SELECT,115.3976,True,,0.382,60.578,5,227908,0,0
2,10,JoinHeavy,226,Q1,SELECT,949.3368,True,,0.077,484.883,4,23553,0,0
2,10,JoinHeavy,227,Q5,SELECT,110.0803,True,,0.334,57.818,5,227908,0,0
2,10,JoinHeavy,228,Q5,SELECT,106.3202,True,,0.317,55.626,5,227908,0,0
2,10,JoinHeavy,229,Q7,SELECT,181.6996,True,,0.268,97.072,4,290978,0,0
2,10,JoinHeavy,230,Q5,SELECT,110.4518,True,,0.373,58.299,5,227908,0,0
2,10,JoinHeavy,231,Q5,SELECT,105.133,True,,0.309,55.806,5,227908,0,0
2,10,JoinHeavy,232,Q5,SELECT,106.3946,True,,0.366,55.44,5,227908,0,0
2,10,JoinHeavy,233,Q5,SELECT,104.2127,True,,0.369,53.356,5,227908,0,0
2,10,JoinHeavy,234,Q5,SELECT,104.6517,True,,0.376,54.719,5,227908,0,0
2,10,JoinHeavy,235,Q7,SELECT,181.9345,True,,0.268,96.845,4,290978,0,0
2,11,JoinHeavy,236,Q3,SELECT,63.8844,True,,0.437,31.861,10,128310,0,0
2,11,JoinHeavy,237,Q7,SELECT,192.3918,True,,0.408,103.609,4,290938,0,0
2,11,JoinHeavy,238,Q10,SELECT,106.0655,True,,0.323,52.847,20,142314,0,0
2,11,JoinHeavy,239,Q5,SELECT,84.4417,True,,0.487,45.183,5,154618,40,0
2,11,JoinHeavy,240,Q7,SELECT,186.0871,True,,0.306,98.704,4,290935,0,0
2,11,JoinHeavy,241,Q5,SELECT,82.1281,True,,0.389,42.608,5,154658,0,0
2,11,JoinHeavy,242,Q3,SELECT,93.037,True,,0.147,48.279,10,29990,0,0
2,11,JoinHeavy,243,Q5,SELECT,82.7753,True,,0.38,43.588,5,154658,0,0
2,11,JoinHeavy,244,Q3,SELECT,92.9726,True,,0.115,48.397,10,29990,0,0
2,11,JoinHeavy,245,Q5,SELECT,82.7674,True,,0.353,44.241,5,154658,0,0
2,11,JoinHeavy,246,Q3,SELECT,93.2242,True,,0.161,48.716,10,29990,0,0
2,11,JoinHeavy,247,Q5,SELECT,83.8582,True,,0.379,44.06,5,154658,0,0
2,11,JoinHeavy,248,Q10,SELECT,103.4255,True,,0.218,52.666,20,142314,0,0
2,11,JoinHeavy,249,Q3,SELECT,92.2935,True,,0.135,48.005,10,29990,0,0
2,11,JoinHeavy,250,Q17,SELECT,280.5959,True,,0.175,145.204,1,47902,0,0
2,11,JoinHeavy,251,Q10,SELECT,104.3401,True,,0.203,52.158,20,142314,0,0
2,11,JoinHeavy,252,Q10,SELECT,106.5052,True,,0.199,54.34,20,142314,0,0
2,11,JoinHeavy,253,Q3,SELECT,94.4572,True,,0.158,48.962,10,29990,0,0
2,11,JoinHeavy,254,Q3,SELECT,92.8613,True,,0.116,48.757,10,29990,0,0
2,11,JoinHeavy,255,Q10,SELECT,103.9932,True,,0.226,52.729,20,142314,0,0
2,11,JoinHeavy,256,Q7,SELECT,185.903,True,,0.334,99.342,4,290935,0,0
2,11,JoinHeavy,257,Q10,SELECT,103.6324,True,,0.21,52.898,20,142314,0,0
2,11,JoinHeavy,258,Q3,SELECT,90.5333,True,,0.132,46.843,10,29990,0,0
2,11,JoinHeavy,259,Q3,SELECT,91.2283,True,,0.162,46.999,10,29990,0,0
2,11,JoinHeavy,260,Q10,SELECT,103.3917,True,,0.214,51.788,20,142314,0,0
2,12,JoinHeavy,261,Q17,SELECT,293.2753,True,,0.368,158.271,1,47902,0,0
2,12,JoinHeavy,262,Q3,SELECT,93.6169,True,,0.365,48.112,10,29996,0,0
2,12,JoinHeavy,263,Q3,SELECT,92.2488,True,,0.18,47.791,10,29990,0,0
2,12,JoinHeavy,264,Q10,SELECT,100.779,True,,0.349,50.814,20,96442,0,0
2,12,JoinHeavy,265,Q3,SELECT,91.4356,True,,0.198,47.223,10,29990,0,0
2,12,JoinHeavy,266,Q5,SELECT,37.8353,True,,0.536,18.707,5,45059,0,0
2,12,JoinHeavy,267,Q5,SELECT,37.3796,True,,0.379,18.595,5,45059,0,0
2,12,JoinHeavy,268,Q10,SELECT,99.5124,True,,0.206,50.86,20,96442,0,0
2,12,JoinHeavy,269,Q7,SELECT,189.026,True,,0.321,100.904,4,290935,0,0
2,12,JoinHeavy,270,Q3,SELECT,90.6924,True,,0.195,47.063,10,29990,0,0
2,12,JoinHeavy,271,Q10,SELECT,99.3525,True,,0.244,50.006,20,96442,0,0
2,12,JoinHeavy,272,Q3,SELECT,92.4128,True,,0.168,47.719,10,29990,0,0
2,12,JoinHeavy,273,Q3,SELECT,91.3106,True,,0.16,47.415,10,29990,0,0
2,12,JoinHeavy,274,Q7,SELECT,186.7848,True,,0.321,99.063,4,290935,0,0
2,12,JoinHeavy,275,Q5,SELECT,37.0478,True,,0.389,18.194,5,45059,0,0
2,12,JoinHeavy,276,Q17,SELECT,273.762,True,,0.096,140.842,1,47902,0,0
2,12,JoinHeavy,277,Q7,SELECT,187.2893,True,,0.319,99.499,4,290935,0,0
2,12,JoinHeavy,278,Q7,SELECT,184.8277,True,,0.35,97.588,4,290935,0,0
2,12,JoinHeavy,279,Q17,SELECT,265.4634,True,,0.091,134.366,1,47902,0,0
2,12,JoinHeavy,280,Q7,SELECT,186.303,True,,0.322,100.8,4,290935,0,0
2,12,JoinHeavy,281,Q7,SELECT,182.799,True,,0.321,96.395,4,290935,0,0
2,12,JoinHeavy,282,Q10,SELECT,93.2952,True,,0.247,47.29,20,96442,0,0
2,12,JoinHeavy,283,Q17,SELECT,271.6709,True,,0.093,138.898,1,47902,0,0
2,12,JoinHeavy,284,Q7,SELECT,102.1868,True,,0.456,54.959,4,129654,0,0
2,12,JoinHeavy,285,Q17,SELECT,297.929,True,,0.189,158.254,1,47888,0,0
2,12,JoinHeavy,286,Q3,SELECT,59.1203,True,,0.206,29.958,10,128261,0,0
2,12,JoinHeavy,287,Q5,SELECT,79.159,True,,0.404,41.616,5,116731,0,0
2,12,JoinHeavy,288,Q10,SELECT,52.2291,True,,0.24,26.43,20,53032,0,0
2,12,JoinHeavy,289,Q3,SELECT,57.5589,True,,0.186,29.147,10,128261,0,0
2,12,JoinHeavy,290,Q10,SELECT,53.5331,True,,0.243,27.338,20,53032,0,0
2,13,JoinHeavy,291,Q3,SELECT,63.6327,True,,0.612,31.622,10,128267,0,0
2,13,JoinHeavy,292,Q5,SELECT,86.9225,True,,0.617,47.868,5,116734,0,0
2,13,JoinHeavy,293,Q5,SELECT,78.7947,True,,0.373,40.674,5,116731,0,0
2,13,JoinHeavy,294,Q7,SELECT,102.0734,True,,0.323,53.352,4,129654,0,0
2,13,JoinHeavy,295,Q3,SELECT,59.5177,True,,0.199,30.154,10,128261,0,0
2,13,JoinHeavy,296,Q7,SELECT,103.5391,True,,0.319,54.124,4,129654,0,0
2,13,JoinHeavy,297,Q5,SELECT,78.6598,True,,0.414,39.694,5,116731,0,0
2,13,JoinHeavy,298,Q3,SELECT,57.9823,True,,0.158,29.114,10,128261,0,0
2,13,JoinHeavy,299,Q3,SELECT,58.5783,True,,0.202,29.532,10,128261,0,0
